,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2323,frozenset({'?a dbo:rd4Team01 ?b'}),"frozenset({('?a dbo:rd1Team03 ?b', '?a dbo:rd2Team02 ?b')})",4240.0,2238.0,225.0,0.05306603773584906,2.371136628054024e-05,-9488895.0,-2362.3611457036113
2324,frozenset({'?a dbo:road ?b'}),frozenset({'?a dbo:road.dbo:markerImage ?b'}),12105.0,746.0,153.0,0.012639405204460967,1.694290241884848e-05,-9030177.0,-754.5368975903614
2325,frozenset({'?a dbo:road.dbo:markerImage ?b'}),frozenset({'?a dbo:road ?b'}),746.0,12105.0,153.0,0.20509383378016086,1.694290241884848e-05,-9030177.0,-15226.954468802698
2326,frozenset({'?a dbo:height ?b'}),frozenset({'?a dbo:preceding.dbo:height ?b'}),4041.0,498.0,451.0,0.11160603810937887,0.00022410851025979694,-2011967.0,-559.4364902506964
2327,frozenset({'?a dbo:preceding.dbo:height ?b'}),frozenset({'?a dbo:height ?b'}),498.0,4041.0,451.0,0.9056224899598394,0.00022410851025979694,-2011967.0,-42806.80851063832
2328,frozenset({'?a dbo:before.dbo:rd1Team ?b'}),frozenset({'?a dbo:rd1Team ?b'}),471.0,8847.0,103.0,0.21868365180467092,2.4718396270449972e-05,-4166834.0,-11321.918478260868
2329,frozenset({'?a dbo:rd1Team ?b'}),frozenset({'?a dbo:before.dbo:rd1Team ?b'}),8847.0,471.0,103.0,0.011642364643381937,2.4718396270449972e-05,-4166834.0,-475.5363677950595
2330,frozenset({'?a dbo:subordo.dbo:fossilRange ?b'}),frozenset({'?a dbo:fossilRange ?b'}),2192.0,2537.0,130.0,0.05930656934306569,2.3376653268847337e-05,-5560974.0,-2695.8836081474296
2331,frozenset({'?a dbo:fossilRange ?b'}),frozenset({'?a dbo:subordo.dbo:fossilRange ?b'}),2537.0,2192.0,130.0,0.051241623965313364,2.3376653268847337e-05,-5560974.0,-2309.3340257582054
2332,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:south.dbo:subdivisionName ?b'}),22143.0,951.0,472.0,0.021315991509732197,2.24142918083409e-05,-21057521.0,-970.6912463661114
2333,frozenset({'?a dbo:south.dbo:subdivisionName ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),951.0,22143.0,472.0,0.49631966351209256,2.24142918083409e-05,-21057521.0,-43960.42171189979
2334,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:northeast.dbo:subdivisionName ?b'}),22143.0,723.0,357.0,0.01612247662918304,2.2299414424872807e-05,-16009032.0,-733.8311759845773
2335,frozenset({'?a dbo:northeast.dbo:subdivisionName ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),723.0,22143.0,357.0,0.49377593360995853,2.2299414424872804e-05,-16009032.0,-43739.524590163935
2336,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:subdivisionName.dbo:county ?b'}),22143.0,130.0,125.0,0.005645124870162128,4.3424037462785596e-05,-2878465.0,-129.7323553456263
2337,frozenset({'?a dbo:subdivisionName.dbo:county ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),130.0,22143.0,125.0,0.9615384615384616,4.34240374627856e-05,-2878465.0,-575692.0000000003
2338,frozenset({'?a dbo:capital ?b'}),frozenset({'?b dbo:subdivisionName ?a'}),3436.0,22143.0,252.0,0.07334109429569266,3.3121570833081634e-06,-76083096.0,-23894.44472361809
2339,frozenset({'?b dbo:subdivisionName ?a'}),frozenset({'?a dbo:capital ?b'}),22143.0,3436.0,252.0,0.01138057173824685,3.3121570833081634e-06,-76083096.0,-3474.5422776483483
2340,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:southeast.dbo:subdivisionName ?b'}),22143.0,751.0,351.0,0.015851510635415254,2.11072045744544e-05,-16629042.0,-762.0801211453744
2341,frozenset({'?a dbo:southeast.dbo:subdivisionName ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),751.0,22143.0,351.0,0.4673768308921438,2.1107204574454402e-05,-16629042.0,-41571.604999999996
2342,frozenset({'?a dbo:next.dbo:pte ?b'}),frozenset({'?a dbo:pte ?b'}),576.0,367.0,177.0,0.3072916666666667,0.0008373069936421435,-211215.0,-528.3609022556392
2343,frozenset({'?a dbo:pte ?b'}),frozenset({'?a dbo:next.dbo:pte ?b'}),367.0,576.0,177.0,0.4822888283378747,0.0008373069936421435,-211215.0,-1110.657894736842
2344,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:west.dbo:subdivisionName ?b'}),22143.0,955.0,451.0,0.02036761053154496,2.1327340870727706e-05,-21146114.0,-973.8346855983773
2345,frozenset({'?a dbo:west.dbo:subdivisionName ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),955.0,22143.0,451.0,0.4722513089005236,2.1327340870727706e-05,-21146114.0,-41955.5753968254
2346,frozenset({'?b dbo:subdivisionName ?a'}),frozenset({'?a dbo:solectwa ?b'}),22143.0,473.0,110.0,0.004967709885742673,1.0502557897976052e-05,-10473529.0,-474.35646530204696
2347,frozenset({'?a dbo:solectwa ?b'}),frozenset({'?b dbo:subdivisionName ?a'}),473.0,22143.0,110.0,0.23255813953488372,1.0502557897976052e-05,-10473529.0,-28851.696969696968
2348,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:leaderName.dbo:subdivisionName ?b'}),22143.0,166.0,106.0,0.004787065889897485,2.8837746324683642e-05,-3675632.0,-165.79366519943733
2349,frozenset({'?a dbo:leaderName.dbo:subdivisionName ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),166.0,22143.0,106.0,0.6385542168674698,2.883774632468364e-05,-3675632.0,-61259.533333333326
2350,frozenset({'?b dbo:subdivisionName ?a'}),frozenset({'?a dbo:seat ?b'}),22143.0,2453.0,553.0,0.024974032425597256,1.0181016072400023e-05,-54316226.0,-2514.8048170449283
2351,frozenset({'?a dbo:seat ?b'}),frozenset({'?b dbo:subdivisionName ?a'}),2453.0,22143.0,553.0,0.2254382388911537,1.0181016072400023e-05,-54316226.0,-28586.48736842105
2352,frozenset({'?a dbo:variantsWithTheirOwnArticles.dbo:manufacturer ?b'}),frozenset({'?a dbo:manufacturer ?b'}),483.0,6535.0,312.0,0.6459627329192547,9.884663089812619e-05,-3156093.0,-18455.684210526317
2353,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:variantsWithTheirOwnArticles.dbo:manufacturer ?b'}),6535.0,483.0,312.0,0.04774292272379495,9.884663089812619e-05,-3156093.0,-506.1658364133055
2354,frozenset({'?a dbo:developedFrom.dbo:manufacturer ?b'}),frozenset({'?a dbo:manufacturer ?b'}),533.0,6535.0,339.0,0.6360225140712945,9.732555685865257e-05,-3482816.0,-17951.65979381443
2355,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:developedFrom.dbo:manufacturer ?b'}),6535.0,533.0,339.0,0.05187452180566182,9.732555685865257e-05,-3482816.0,-561.1071659134925
2356,frozenset({'?a dbo:subdivisionName ?b'}),frozenset({'?a dbo:mapCaption ?b'}),22143.0,4421.0,4006.0,0.1809149618389559,4.0921728531770166e-05,-97890197.0,-5396.265093455368
2357,frozenset({'?a dbo:mapCaption ?b'}),frozenset({'?a dbo:subdivisionName ?b'}),4421.0,22143.0,4006.0,0.9061298348789867,4.092172853177016e-05,-97890197.0,-235878.99277108442
2358,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:sequence.dbo:manufacturer ?b'}),6535.0,2136.0,687.0,0.10512624330527927,4.921640604179741e-05,-13958073.0,-2385.811388508892
2359,frozenset({'?a dbo:sequence.dbo:manufacturer ?b'}),frozenset({'?a dbo:manufacturer ?b'}),2136.0,6535.0,687.0,0.32162921348314605,4.9216406041797405e-05,-13958073.0,-9631.900621118011
2360,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:successor.dbo:manufacturer ?b'}),6535.0,901.0,668.0,0.10221882172915073,0.00011345041257397416,-5887367.0,-1002.4714504857678
2361,frozenset({'?a dbo:successor.dbo:manufacturer ?b'}),frozenset({'?a dbo:manufacturer ?b'}),901.0,6535.0,668.0,0.7413984461709212,0.00011345041257397418,-5887367.0,-25266.669527896996
2362,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:related.dbo:parentCompany ?b'}),6535.0,418.0,120.0,0.018362662586074982,4.392981479922244e-05,-2731510.0,-424.8004676539361
2363,frozenset({'?a dbo:related.dbo:parentCompany ?b'}),frozenset({'?a dbo:manufacturer ?b'}),418.0,6535.0,120.0,0.28708133971291866,4.392981479922244e-05,-2731510.0,-9165.140939597315
2364,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:related.dbo:manufacturer ?b'}),6535.0,2961.0,1421.0,0.21744452945677123,7.343618016101696e-05,-19348714.0,-3782.4794681267113
2365,frozenset({'?a dbo:related.dbo:manufacturer ?b'}),frozenset({'?a dbo:manufacturer ?b'}),2961.0,6535.0,1421.0,0.4799054373522459,7.343618016101697e-05,-19348714.0,-12563.1
2366,frozenset({'?a dbo:predecessor.dbo:manufacturer ?b'}),frozenset({'?a dbo:manufacturer ?b'}),887.0,6535.0,664.0,0.7485907553551296,0.00011455099546367707,-5795881.0,-25989.497757847534
2367,frozenset({'?a dbo:manufacturer ?b'}),frozenset({'?a dbo:predecessor.dbo:manufacturer ?b'}),6535.0,887.0,664.0,0.10160673297628156,0.00011455099546367707,-5795881.0,-986.2050757962868
2368,frozenset({'?a dbo:preceding.dbo:companion ?b'}),frozenset({'?a dbo:companion ?b'}),428.0,419.0,362.0,0.8457943925233645,0.002018602368790846,-178970.0,-2710.6666666666674
2369,frozenset({'?a dbo:companion ?b'}),frozenset({'?a dbo:preceding.dbo:companion ?b'}),419.0,428.0,362.0,0.863961813842482,0.002018602368790846,-178970.0,-3138.8245614035077
2370,frozenset({'?a dbo:following.dbo:companion ?b'}),frozenset({'?a dbo:companion ?b'}),422.0,419.0,362.0,0.8578199052132701,0.002047302876403986,-176456.0,-2939.933333333333
2371,frozenset({'?a dbo:companion ?b'}),frozenset({'?a dbo:following.dbo:companion ?b'}),419.0,422.0,362.0,0.863961813842482,0.002047302876403986,-176456.0,-3094.719298245613
2372,frozenset({'?a dbo:publisher ?b'}),frozenset({'?a dbo:preceding.dbo:publisher ?b'}),28318.0,467.0,441.0,0.015573133695882478,3.3347181361632714e-05,-13224065.0,-473.3718836316677
2373,frozenset({'?a dbo:preceding.dbo:publisher ?b'}),frozenset({'?a dbo:publisher ?b'}),467.0,28318.0,441.0,0.9443254817987152,3.3347181361632714e-05,-13224065.0,-508616.88461538486
2374,frozenset({'?b dbo:child.dbo:child ?a'}),frozenset({'?a dbo:fam ?b'}),457.0,6866.0,167.0,0.36542669584245074,5.322264722435927e-05,-3137595.0,-10818.293103448277
2375,frozenset({'?a dbo:fam ?b'}),frozenset({'?b dbo:child.dbo:child ?a'}),6866.0,457.0,167.0,0.024322749781532187,5.322264722435927e-05,-3137595.0,-467.36766681594264
2376,frozenset({'?a dbo:similarAircraft ?b'}),frozenset({'?a dbo:similarAircraft.dbo:similarAircraft ?b'}),3870.0,7619.0,1561.0,0.403359173126615,5.294122235550794e-05,-29483969.0,-12768.150714595064
2377,frozenset({'?a dbo:similarAircraft.dbo:similarAircraft ?b'}),frozenset({'?a dbo:similarAircraft ?b'}),7619.0,3870.0,1561.0,0.20488253051581573,5.294122235550794e-05,-29483969.0,-4865.947672499175
2378,frozenset({'?a dbo:similarAircraft ?b'}),frozenset({'?b dbo:similarAircraft.dbo:similarAircraft ?a'}),3870.0,7619.0,839.0,0.21679586563307493,2.845463520581112e-05,-29484691.0,-9726.710656548994
2379,frozenset({'?b dbo:similarAircraft.dbo:similarAircraft ?a'}),frozenset({'?a dbo:similarAircraft ?b'}),7619.0,3870.0,839.0,0.11011943824648904,2.845463520581112e-05,-29484691.0,-4347.774483775811
2380,frozenset({'?a dbo:sequence ?b'}),frozenset({'?a dbo:similarAircraft.dbo:similarAircraft ?b'}),6020.0,7619.0,180.0,0.029900332225913623,3.924443132420741e-06,-45866200.0,-7852.801369863014
2381,frozenset({'?a dbo:similarAircraft.dbo:similarAircraft ?b'}),frozenset({'?a dbo:sequence ?b'}),7619.0,6020.0,180.0,0.023625147657172857,3.92444313242074e-06,-45866200.0,-6164.640543083748
2382,frozenset({'?a dbo:sequence ?b'}),frozenset({'?b dbo:similarAircraft.dbo:similarAircraft ?a'}),6020.0,7619.0,153.0,0.02541528239202658,3.3357766625576295e-06,-45866227.0,-7816.662689619909
2383,frozenset({'?b dbo:similarAircraft.dbo:similarAircraft ?a'}),frozenset({'?a dbo:sequence ?b'}),7619.0,6020.0,153.0,0.02008137550859693,3.3357766625576295e-06,-45866227.0,-6142.346772033217
2384,frozenset({'?a dbo:related ?b'}),frozenset({'?a dbo:similarAircraft.dbo:similarAircraft ?b'}),8731.0,7619.0,210.0,0.024052227694422175,3.1568746153592565e-06,-66521279.0,-7805.7455697688065
2385,frozenset({'?a dbo:similarAircraft.dbo:similarAircraft ?b'}),frozenset({'?a dbo:related ?b'}),7619.0,8731.0,210.0,0.027562672266701668,3.1568746153592565e-06,-66521279.0,-8977.44229990552
2386,frozenset({'?b dbo:similarAircraft.dbo:similarAircraft ?a'}),frozenset({'?a dbo:related ?b'}),7619.0,8731.0,173.0,0.02270639191494947,2.600663373605483e-06,-66521316.0,-8932.832393231265
2387,frozenset({'?a dbo:related ?b'}),frozenset({'?b dbo:similarAircraft.dbo:similarAircraft ?a'}),8731.0,7619.0,173.0,0.01981445424350017,2.6006633736054824e-06,-66521316.0,-7771.997896704837
2388,frozenset({'?a dbo:owner ?b'}),frozenset({'?a dbo:affiliations.dbo:owner ?b'}),11356.0,1746.0,212.0,0.018668545262416344,1.069217941719149e-05,-19827364.0,-1778.1963388370423
2389,frozenset({'?a dbo:affiliations.dbo:owner ?b'}),frozenset({'?a dbo:owner ?b'}),1746.0,11356.0,212.0,0.12142038946162657,1.069217941719149e-05,-19827364.0,-12924.269882659713
2390,frozenset({'?b dbo:hoennpreceding ?a'}),frozenset({'?a dbo:hoennfollowing ?b'}),153.0,153.0,126.0,0.8235294117647058,0.005382545174932718,-23283.0,-861.3333333333331
2391,frozenset({'?a dbo:hoennfollowing ?b'}),frozenset({'?b dbo:hoennpreceding ?a'}),153.0,153.0,126.0,0.8235294117647058,0.005382545174932718,-23283.0,-861.3333333333331
2392,frozenset({'?a dbo:preceding ?b'}),frozenset({'?a dbo:hoennpreceding ?b'}),1176.0,153.0,109.0,0.09268707482993198,0.0006057978747054378,-179819.0,-167.52764761012185
2393,frozenset({'?a dbo:hoennpreceding ?b'}),frozenset({'?a dbo:preceding ?b'}),153.0,1176.0,109.0,0.7124183006535948,0.0006057978747054378,-179819.0,-4085.795454545455
2394,frozenset({'?a dbo:influences.dbo:influenced ?b'}),frozenset({'?a dbo:influenced ?b'}),9437.0,2196.0,234.0,0.02479601568295009,1.1291446121561972e-05,-20723418.0,-2250.8111485385202
2395,frozenset({'?a dbo:influenced ?b'}),frozenset({'?a dbo:influences.dbo:influenced ?b'}),2196.0,9437.0,234.0,0.10655737704918032,1.1291446121561972e-05,-20723418.0,-10561.394495412844
2396,frozenset({'?b dbo:influences.dbo:influenced ?a'}),frozenset({'?a dbo:influenced ?b'}),9437.0,2196.0,169.0,0.017908233548797288,8.15493331001698e-06,-20723483.0,-2235.0253560638757
2397,frozenset({'?a dbo:influenced ?b'}),frozenset({'?b dbo:influences.dbo:influenced ?a'}),2196.0,9437.0,169.0,0.07695810564663023,8.15493331001698e-06,-20723483.0,-10222.721262950172
2398,frozenset({'?a dbo:influences.dbo:influenced ?b'}),frozenset({'?a dbo:influences ?b'}),9437.0,3251.0,368.0,0.03899544346720356,1.199490724921672e-05,-30679319.0,-3381.8778255595985
2399,frozenset({'?a dbo:influences ?b'}),frozenset({'?a dbo:influences.dbo:influenced ?b'}),3251.0,9437.0,368.0,0.1131959397108582,1.1994907249216722e-05,-30679319.0,-10640.456468955948
2400,frozenset({'?b dbo:influences.dbo:influenced ?a'}),frozenset({'?a dbo:influences ?b'}),9437.0,3251.0,146.0,0.015471018332097065,4.7588490717001124e-06,-30679541.0,-3301.070928855882
2401,frozenset({'?a dbo:influences ?b'}),frozenset({'?b dbo:influences.dbo:influenced ?a'}),3251.0,9437.0,146.0,0.04490925868963396,4.7588490717001124e-06,-30679541.0,-9879.689533011271
2402,frozenset({'?a dbo:prospectLeague ?b'}),frozenset({'?a dbo:prospectTeam.dbo:league ?b'}),222.0,173.0,165.0,0.7432432432432432,0.004296203718169036,-38241.0,-669.8947368421052
2403,frozenset({'?a dbo:prospectTeam.dbo:league ?b'}),frozenset({'?a dbo:prospectLeague ?b'}),173.0,222.0,165.0,0.953757225433526,0.004296203718169037,-38241.0,-4779.125000000003
2404,frozenset({'?a dbo:class ?b'}),frozenset({'?a dbo:related.dbo:class ?b'}),3033.0,2273.0,590.0,0.1945268710847346,8.558155349086433e-05,-6893419.0,-2820.7024150634466
2405,frozenset({'?a dbo:related.dbo:class ?b'}),frozenset({'?a dbo:class ?b'}),2273.0,3033.0,590.0,0.2595688517377915,8.558155349086433e-05,-6893419.0,-4094.91146761735
2406,frozenset({'?a dbo:south ?b'}),frozenset({'?b dbo:northeast.dbo:west ?a'}),1139.0,384.0,115.0,0.1009657594381036,0.0002629316652033948,-437261.0,-426.0126953125
2407,frozenset({'?b dbo:northeast.dbo:west ?a'}),frozenset({'?a dbo:south ?b'}),384.0,1139.0,115.0,0.2994791666666667,0.0002629316652033948,-437261.0,-1624.5055762081786
2408,frozenset({'?a dbo:northeast.dbo:west ?b'}),frozenset({'?a dbo:north ?b'}),384.0,1154.0,151.0,0.3932291666666667,0.0003407531773541306,-442985.0,-1900.2231759656654
2409,frozenset({'?a dbo:north ?b'}),frozenset({'?a dbo:northeast.dbo:west ?b'}),1154.0,384.0,151.0,0.13084922010398614,0.0003407531773541306,-442985.0,-440.66001994017944
2410,frozenset({'?a dbo:successor.dbo:placeOfBurial ?b'}),frozenset({'?a dbo:placeOfBurial ?b'}),325.0,585.0,130.0,0.4,0.0006837606837606838,-189995.0,-973.3333333333334
2411,frozenset({'?a dbo:placeOfBurial ?b'}),frozenset({'?a dbo:successor.dbo:placeOfBurial ?b'}),585.0,325.0,130.0,0.2222222222222222,0.0006837606837606838,-189995.0,-416.57142857142856
2412,frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),frozenset({'?a dbo:subfamilia ?b'}),13239.0,5572.0,177.0,0.013369589848175845,2.3994238779927933e-06,-73767531.0,-5646.491272393201
2413,frozenset({'?a dbo:subfamilia ?b'}),frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),5572.0,13239.0,177.0,0.03176597272074659,2.3994238779927933e-06,-73767531.0,-13672.314365152919
2414,frozenset({'?a dbo:ordo ?b'}),frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),41253.0,13239.0,339.0,0.008217584175696313,6.207103388244062e-07,-546148128.0,-13347.685731045607
2415,frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),frozenset({'?a dbo:ordo ?b'}),13239.0,41253.0,339.0,0.025606163607523227,6.207103388244061e-07,-546148128.0,-42336.06418604651
2416,frozenset({'?a dbo:phylum ?b'}),frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),32382.0,13239.0,274.0,0.008461490951763325,6.391336922549532e-07,-428705024.0,-13350.969104273077
2417,frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),frozenset({'?a dbo:phylum ?b'}),13239.0,32382.0,274.0,0.020696427222599893,6.391336922549532e-07,-428705024.0,-33065.33428461242
2418,frozenset({'?a dbo:subdivision.dbo:subdivision ?b'}),frozenset({'?a dbo:subdivision ?b'}),13239.0,31953.0,320.0,0.024171009895007176,7.56455102650993e-07,-423025447.0,-32743.44206207911
2419,frozenset({'?a dbo:subdivision ?b'}),frozenset({'?a dbo:subdivision.dbo:subdivision ?b'}),31953.0,13239.0,320.0,0.010014709103996496,7.56455102650993e-07,-423025447.0,-13371.915847374577
2420,frozenset({'?a dbo:familia ?b'}),frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),37824.0,13239.0,867.0,0.022921954314720813,1.73139620173131e-06,-500751069.0,-13548.55946099521
2421,frozenset({'?b dbo:subdivision.dbo:subdivision ?a'}),frozenset({'?a dbo:familia ?b'}),13239.0,37824.0,867.0,0.06548832993428506,1.7313962017313098e-06,-500751069.0,-40473.54485935985
2422,frozenset({'?a dbo:killedBy.dbo:race ?b'}),frozenset({'?a dbo:race ?b'}),111.0,3962.0,104.0,0.9369369369369369,0.00023648080185182657,-439678.0,-62810.14285714283
2423,frozenset({'?a dbo:race ?b'}),frozenset({'?a dbo:killedBy.dbo:race ?b'}),3962.0,111.0,104.0,0.02624936900555275,0.0002364808018518266,-439678.0,-112.96526697770865
2424,frozenset({'?a dbo:genre.dbo:fusiongenres ?b'}),frozenset({'?a dbo:genre ?b'}),154742.0,159449.0,450.0,0.0029080663297617972,1.823822243953739e-08,-24673456708.0,-159913.03772068545
2425,frozenset({'?a dbo:genre ?b'}),frozenset({'?a dbo:genre.dbo:fusiongenres ?b'}),159449.0,154742.0,450.0,0.0028222190167388945,1.823822243953739e-08,-24673456708.0,-155178.9489808112
2426,frozenset({'?a dbo:after ?b'}),frozenset({'?a dbo:before.dbo:successor ?b'}),108623.0,13355.0,242.0,0.0022278891210885357,1.66820600605656e-07,-1450659923.0,-13383.817661767283
2427,frozenset({'?a dbo:before.dbo:successor ?b'}),frozenset({'?a dbo:after ?b'}),13355.0,108623.0,242.0,0.018120554099588168,1.6682060060565597e-07,-1450659923.0,-110626.6155723328
2428,frozenset({'?b dbo:before.dbo:successor ?a'}),frozenset({'?a dbo:relatedInstance ?b'}),13355.0,409613.0,2553.0,0.19116435791838263,4.6669504610054524e-07,-5470379062.0,-506421.7978152194
2429,frozenset({'?a dbo:relatedInstance ?b'}),frozenset({'?b dbo:before.dbo:successor ?a'}),409613.0,13355.0,2553.0,0.006232712340672781,4.666950461005452e-07,-5470379062.0,-13437.753653024125
2430,frozenset({'?a dbo:usedBy ?b'}),frozenset({'?a dbo:origin ?b'}),993.0,34734.0,209.0,0.2104733131923464,6.059576011756389e-06,-34490653.0,-43992.17984693877
2431,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:usedBy ?b'}),34734.0,993.0,209.0,0.006017158979674094,6.059576011756389e-06,-34490653.0,-998.0051556842868
2432,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:imgCapt.dbo:origin ?b'}),34734.0,330.0,112.0,0.0032245062474808546,9.771231052972287e-06,-11462108.0,-330.06429437929637
2433,frozenset({'?a dbo:imgCapt.dbo:origin ?b'}),frozenset({'?a dbo:origin ?b'}),330.0,34734.0,112.0,0.3393939393939394,9.771231052972287e-06,-11462108.0,-52577.477064220184
2434,frozenset({'?a dbo:nearN.dbo:nearSw ?b'}),frozenset({'?a dbo:nearSw ?b'}),1645.0,2081.0,179.0,0.1088145896656535,5.228956735495122e-05,-3423066.0,-2333.969986357435
2435,frozenset({'?a dbo:nearSw ?b'}),frozenset({'?a dbo:nearN.dbo:nearSw ?b'}),2081.0,1645.0,179.0,0.08601633829889477,5.228956735495123e-05,-3423066.0,-1798.7192429022082
2436,frozenset({'?a dbo:author.dbo:placeOfBirth ?b'}),frozenset({'?a dbo:country ?b'}),5239.0,40254.0,510.0,0.09734682191257873,2.418314252312285e-06,-210890196.0,-44594.093254387815
2437,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:author.dbo:placeOfBirth ?b'}),40254.0,5239.0,510.0,0.012669548367864063,2.418314252312285e-06,-210890196.0,-5305.214673913043
2438,frozenset({'?b dbo:nearN.dbo:nearSw ?a'}),frozenset({'?a dbo:nearSe ?b'}),1645.0,2088.0,333.0,0.20243161094224923,9.695000524054081e-05,-3434427.0,-2616.703506097561
2439,frozenset({'?a dbo:nearSe ?b'}),frozenset({'?b dbo:nearN.dbo:nearSw ?a'}),2088.0,1645.0,333.0,0.15948275862068967,9.695000524054083e-05,-3434427.0,-1955.9384615384618
2440,frozenset({'?b dbo:nearN.dbo:nearSw ?a'}),frozenset({'?a dbo:nearE ?b'}),1645.0,2235.0,470.0,0.2857142857142857,0.00012783636944710769,-3676105.0,-3127.6
2441,frozenset({'?a dbo:nearE ?b'}),frozenset({'?b dbo:nearN.dbo:nearSw ?a'}),2235.0,1645.0,470.0,0.21029082774049218,0.0001278363694471077,-3676105.0,-2081.779036827196
2442,frozenset({'?a dbo:nearN.dbo:nearSw ?b'}),frozenset({'?a dbo:nearNw ?b'}),1645.0,2065.0,498.0,0.3027355623100304,0.00014660317787410673,-3396427.0,-2960.139494333043
2443,frozenset({'?a dbo:nearNw ?b'}),frozenset({'?a dbo:nearN.dbo:nearSw ?b'}),2065.0,1645.0,498.0,0.24116222760290557,0.00014660317787410673,-3396427.0,-2166.4709636247603
2444,frozenset({'?a dbo:nearN.dbo:nearSw ?b'}),frozenset({'?a dbo:nearW ?b'}),1645.0,2250.0,609.0,0.3702127659574468,0.00016453900709219858,-3700641.0,-3571.047297297297
2445,frozenset({'?a dbo:nearW ?b'}),frozenset({'?a dbo:nearN.dbo:nearSw ?b'}),2250.0,1645.0,609.0,0.27066666666666667,0.00016453900709219858,-3700641.0,-2254.113345521024
2446,frozenset({'?a dbo:sectio.dbo:regnum ?b'}),frozenset({'?a dbo:regnum ?b'}),251.0,42925.0,250.0,0.9960159362549801,2.3203632760745023e-05,-10773925.0,-10773924.00000001
2447,frozenset({'?a dbo:regnum ?b'}),frozenset({'?a dbo:sectio.dbo:regnum ?b'}),42925.0,251.0,250.0,0.005824111822947,2.320363276074502e-05,-10773925.0,-251.46455770357352
2448,frozenset({'?a dbo:domain ?b'}),frozenset({'?a dbo:classis.dbo:domain ?b'}),328.0,293.0,107.0,0.32621951219512196,0.0011133771747273786,-95997.0,-433.3755656108597
2449,frozenset({'?a dbo:classis.dbo:domain ?b'}),frozenset({'?a dbo:domain ?b'}),293.0,328.0,107.0,0.3651877133105802,0.0011133771747273786,-95997.0,-515.1129032258065
2450,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:associatedActs.dbo:birthPlace ?b'}),34734.0,1486.0,102.0,0.002936603903955778,1.9761802852999854e-06,-51614622.0,-1489.3737006237006
2451,frozenset({'?a dbo:associatedActs.dbo:birthPlace ?b'}),frozenset({'?a dbo:origin ?b'}),1486.0,34734.0,102.0,0.06864064602960969,1.9761802852999854e-06,-51614622.0,-37292.80202312139
2452,frozenset({'?a dbo:before ?b'}),frozenset({'?a dbo:before.dbo:baftaawards ?b'}),110727.0,1307.0,171.0,0.0015443387791595545,1.1815904966790776e-06,-144720018.0,-1308.0200260501465
2453,frozenset({'?a dbo:before.dbo:baftaawards ?b'}),frozenset({'?a dbo:before ?b'}),1307.0,110727.0,171.0,0.13083397092578425,1.1815904966790778e-06,-144720018.0,-127393.38204225352
2454,frozenset({'?a dbo:similar ?b'}),frozenset({'?a dbo:similar.dbo:related ?b'}),3896.0,7329.0,211.0,0.05415811088295688,7.38956349883434e-06,-28553573.0,-7747.595115332429
2455,frozenset({'?a dbo:similar.dbo:related ?b'}),frozenset({'?a dbo:similar ?b'}),7329.0,3896.0,211.0,0.02878973939145859,7.38956349883434e-06,-28553573.0,-4010.460101152009
2456,frozenset({'?a dbo:similar ?b'}),frozenset({'?b dbo:similar.dbo:related ?a'}),3896.0,7329.0,150.0,0.038501026694045176,5.253244193484128e-06,-28553634.0,-7621.432995194875
2457,frozenset({'?b dbo:similar.dbo:related ?a'}),frozenset({'?a dbo:similar ?b'}),7329.0,3896.0,150.0,0.020466639377814164,5.253244193484128e-06,-28553634.0,-3976.383201002925
