,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
925,frozenset({'?a dbo:vein ?b'}),frozenset({'?b dbo:artery ?a'}),261.0,432.0,136.0,0.5210727969348659,0.001206187029941819,-112616.0,-899.9279999999999
926,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:inflow.dbo:sourceCountry ?b'}),584947.0,595.0,331.0,0.0005658632320535023,9.510306421067265e-07,-348043134.0,-594.3363130670389
927,frozenset({'?a dbo:inflow.dbo:sourceCountry ?b'}),frozenset({'?a dbo:country ?b'}),595.0,584947.0,331.0,0.5563025210084034,9.510306421067265e-07,-348043134.0,-1318344.2045454546
928,frozenset({'?a dbo:headquarter.dbo:state ?b'}),frozenset({'?a dbo:headquarter ?b'}),624.0,27213.0,189.0,0.30288461538461536,1.1130144246669436e-05,-16980723.0,-39035.144827586206
929,frozenset({'?a dbo:headquarter ?b'}),frozenset({'?a dbo:headquarter.dbo:state ?b'}),27213.0,624.0,189.0,0.006945210009921729,1.1130144246669437e-05,-16980723.0,-627.3571269982239
930,frozenset({'?a dbo:assembly ?b'}),frozenset({'?a dbo:relatedMeanOfTransportation.dbo:assembly ?b'}),10888.0,10010.0,1873.0,0.17202424687729612,1.718523944828133e-05,-108987007.0,-12088.518247365502
931,frozenset({'?a dbo:relatedMeanOfTransportation.dbo:assembly ?b'}),frozenset({'?a dbo:assembly ?b'}),10010.0,10888.0,1873.0,0.18711288711288712,1.718523944828133e-05,-108987007.0,-13393.003563967064
932,frozenset({'?a dbo:party ?b'}),frozenset({'?a dbo:successor.dbo:otherParty ?b'}),47494.0,1525.0,253.0,0.005326988672253338,3.4931073260677624e-06,-72428097.0,-1532.1618085984633
933,frozenset({'?a dbo:successor.dbo:otherParty ?b'}),frozenset({'?a dbo:party ?b'}),1525.0,47494.0,253.0,0.1659016393442623,3.4931073260677624e-06,-72428097.0,-56939.327830188675
934,frozenset({'?a dbo:locationCity.dbo:capital ?b'}),frozenset({'?a dbo:locationCity ?b'}),1929.0,17013.0,251.0,0.13011923276308968,7.648223873690101e-06,-32817826.0,-19556.703218116807
935,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:locationCity.dbo:capital ?b'}),17013.0,1929.0,251.0,0.014753423852348204,7.648223873690101e-06,-32817826.0,-1956.8705405082926
936,frozenset({'?a dbo:canton ?b'}),frozenset({'?a dbo:neighboringMunicipality.dbo:canton ?b'}),11311.0,3903.0,2358.0,0.20846963133233135,5.3412664958322146e-05,-44144475.0,-4929.690829889422
937,frozenset({'?a dbo:neighboringMunicipality.dbo:canton ?b'}),frozenset({'?a dbo:canton ?b'}),3903.0,11311.0,2358.0,0.6041506533435819,5.341266495832215e-05,-44144475.0,-28571.47572815534
938,frozenset({'?a dbo:subsequentWork.dbo:channel ?b'}),frozenset({'?a dbo:channel ?b'}),500.0,7967.0,258.0,0.516,6.476716455378436e-05,-3983242.0,-16458.677685950413
939,frozenset({'?a dbo:channel ?b'}),frozenset({'?a dbo:subsequentWork.dbo:channel ?b'}),7967.0,500.0,258.0,0.03238358227689218,6.476716455378435e-05,-3983242.0,-515.7002205214684
940,frozenset({'?a dbo:stylisticOrigin ?b'}),frozenset({'?a dbo:stylisticOrigin.dbo:stylisticOrigin ?b'}),2613.0,7125.0,832.0,0.31840796019900497,4.468883651915859e-05,-18616793.0,-10452.0
941,frozenset({'?a dbo:stylisticOrigin.dbo:stylisticOrigin ?b'}),frozenset({'?a dbo:stylisticOrigin ?b'}),7125.0,2613.0,832.0,0.1167719298245614,4.468883651915859e-05,-18616793.0,-2957.3335452089623
942,frozenset({'?a dbo:hometown ?b'}),frozenset({'?a dbo:associatedMusicalArtist.dbo:hometown ?b'}),82202.0,80442.0,16745.0,0.20370550594876036,2.532327713741085e-06,-6612476539.0,-101019.15886765358
943,frozenset({'?a dbo:associatedMusicalArtist.dbo:hometown ?b'}),frozenset({'?a dbo:hometown ?b'}),80442.0,82202.0,16745.0,0.20816240272494468,2.532327713741085e-06,-6612476539.0,-103810.42815203228
944,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:associatedMusicalArtist.dbo:hometown ?b'}),768759.0,80442.0,5373.0,0.006989186468060861,8.68847923729005e-08,-61840506105.0,-81007.17424605638
945,frozenset({'?a dbo:associatedMusicalArtist.dbo:hometown ?b'}),frozenset({'?a dbo:birthPlace ?b'}),80442.0,768759.0,5373.0,0.06679346609979861,8.68847923729005e-08,-61840506105.0,-823781.2017743676
946,frozenset({'?a dbo:successor.dbo:parent ?b'}),frozenset({'?a dbo:parent ?b'}),3858.0,14740.0,528.0,0.1368584758942457,9.284835542350455e-06,-56866392.0,-17075.994594594595
947,frozenset({'?a dbo:parent ?b'}),frozenset({'?a dbo:successor.dbo:parent ?b'}),14740.0,3858.0,528.0,0.03582089552238806,9.284835542350456e-06,-56866392.0,-4000.294117647059
948,frozenset({'?b dbo:successor.dbo:parent ?a'}),frozenset({'?a dbo:successor ?b'}),3858.0,60584.0,300.0,0.07776049766718507,1.2835154111182007e-06,-233732772.0,-65691.17875210792
949,frozenset({'?a dbo:successor ?b'}),frozenset({'?b dbo:successor.dbo:parent ?a'}),60584.0,3858.0,300.0,0.004951802456094018,1.2835154111182007e-06,-233732772.0,-3876.1941477008827
950,frozenset({'?a dbo:successor.dbo:parent ?b'}),frozenset({'?a dbo:spouse ?b'}),3858.0,20124.0,592.0,0.1534473820632452,7.625093523317691e-06,-77637800.0,-23770.52480097979
951,frozenset({'?a dbo:spouse ?b'}),frozenset({'?a dbo:successor.dbo:parent ?b'}),20124.0,3858.0,592.0,0.02941761081295965,7.625093523317691e-06,-77637800.0,-3973.9027237354085
952,frozenset({'?a dbo:spouse ?b'}),frozenset({'?b dbo:successor.dbo:parent ?a'}),20124.0,3858.0,498.0,0.024746571258199165,6.414352321980084e-06,-77637894.0,-3954.869458881076
953,frozenset({'?b dbo:successor.dbo:parent ?a'}),frozenset({'?a dbo:spouse ?b'}),3858.0,20124.0,498.0,0.1290824261275272,6.414352321980084e-06,-77637894.0,-23105.51607142857
954,frozenset({'?a dbo:successor.dbo:parent ?b'}),frozenset({'?a dbo:predecessor ?b'}),3858.0,14298.0,339.0,0.08786936236391912,6.145570175123732e-06,-55161345.0,-15674.289855072462
955,frozenset({'?a dbo:predecessor ?b'}),frozenset({'?a dbo:successor.dbo:parent ?b'}),14298.0,3858.0,339.0,0.02370960973562736,6.145570175123733e-06,-55161345.0,-3950.668815817752
956,frozenset({'?a dbo:recordedIn ?b'}),frozenset({'?a dbo:writer.dbo:deathPlace ?b'}),46136.0,36310.0,120.0,0.0026010057222125888,7.163331650268765e-08,-1675198040.0,-36403.6861961057
957,frozenset({'?a dbo:writer.dbo:deathPlace ?b'}),frozenset({'?a dbo:recordedIn ?b'}),36310.0,46136.0,120.0,0.0033048746901679976,7.163331650268765e-08,-1675198040.0,-46287.97596021
958,frozenset({'?b dbo:part ?a'}),frozenset({'?a dbo:part.dbo:isPartOf ?b'}),12136.0,2493.0,451.0,0.037162162162162164,1.4906603354256785e-05,-30254597.0,-2588.182456140351
959,frozenset({'?a dbo:part.dbo:isPartOf ?b'}),frozenset({'?b dbo:part ?a'}),2493.0,12136.0,451.0,0.18090653830726033,1.4906603354256784e-05,-30254597.0,-14815.15915768854
960,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:writer.dbo:deathPlace ?b'}),584947.0,36310.0,1094.0,0.0018702549119834788,5.150798435647146e-08,-21239424476.0,-36377.03432713371
961,frozenset({'?a dbo:writer.dbo:deathPlace ?b'}),frozenset({'?a dbo:country ?b'}),36310.0,584947.0,1094.0,0.030129440925364914,5.150798435647146e-08,-21239424476.0,-603117.5959791004
962,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:councilArea ?b'}),61964.0,1082.0,345.0,0.00556774901555742,5.145793914563235e-06,-67044703.0,-1087.0524351255294
963,frozenset({'?a dbo:location.dbo:councilArea ?b'}),frozenset({'?a dbo:district ?b'}),1082.0,61964.0,345.0,0.3188539741219963,5.145793914563235e-06,-67044703.0,-90968.7462686567
964,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:neighboringMunicipality.dbo:district ?b'}),61964.0,5236.0,2533.0,0.04087857465625202,7.807214411048896e-06,-324440971.0,-5458.1201729737
965,frozenset({'?a dbo:neighboringMunicipality.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),5236.0,61964.0,2533.0,0.4837662337662338,7.807214411048896e-06,-324440971.0,-120028.95597484279
966,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:administrativeDistrict ?b'}),61964.0,887.0,128.0,0.0020657155767865214,2.3288788915293363e-06,-54961940.0,-887.834012549324
967,frozenset({'?a dbo:administrativeDistrict ?b'}),frozenset({'?a dbo:district ?b'}),887.0,61964.0,128.0,0.14430665163472378,2.328878891529336e-06,-54961940.0,-72412.62318840579
968,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:district ?b'}),61964.0,9552.0,1621.0,0.026160351171648055,2.738730231537694e-06,-591878507.0,-9807.569461246541
969,frozenset({'?a dbo:location.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),9552.0,61964.0,1621.0,0.16970268006700168,2.738730231537694e-06,-591878507.0,-74627.48404993064
970,frozenset({'?a dbo:successor.dbo:layout ?b'}),frozenset({'?a dbo:layout ?b'}),1856.0,5076.0,959.0,0.5167025862068966,0.00010179325969403005,-9420097.0,-10500.780379041249
971,frozenset({'?a dbo:layout ?b'}),frozenset({'?a dbo:successor.dbo:layout ?b'}),5076.0,1856.0,959.0,0.18892828999211977,0.00010179325969403005,-9420097.0,-2287.0974010201603
972,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:sourceMountain.dbo:isPartOf ?b'}),61964.0,1180.0,131.0,0.0021141307856174553,1.7916362589978435e-06,-73117389.0,-1181.4978409587113
973,frozenset({'?a dbo:sourceMountain.dbo:isPartOf ?b'}),frozenset({'?a dbo:district ?b'}),1180.0,61964.0,131.0,0.11101694915254237,1.7916362589978435e-06,-73117389.0,-69700.99142040037
974,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:mouthMountain.dbo:isPartOf ?b'}),61964.0,2954.0,1065.0,0.0171873991349816,5.818347709878673e-06,-183040591.0,-3004.6419809849094
975,frozenset({'?a dbo:mouthMountain.dbo:isPartOf ?b'}),frozenset({'?a dbo:district ?b'}),2954.0,61964.0,1065.0,0.36052809749492215,5.818347709878674e-06,-183040591.0,-96897.14240338803
976,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:country ?b'}),61964.0,119704.0,476.0,0.0076818798011748755,6.417396077971392e-08,-7417338180.0,-120629.66256830601
977,frozenset({'?a dbo:location.dbo:country ?b'}),frozenset({'?a dbo:district ?b'}),119704.0,61964.0,476.0,0.003976475305754194,6.417396077971392e-08,-7417338180.0,-62210.3780320059
978,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:mouthPlace.dbo:isPartOf ?b'}),61964.0,2954.0,1065.0,0.0171873991349816,5.818347709878673e-06,-183040591.0,-3004.6419809849094
979,frozenset({'?a dbo:mouthPlace.dbo:isPartOf ?b'}),frozenset({'?a dbo:district ?b'}),2954.0,61964.0,1065.0,0.36052809749492215,5.818347709878674e-06,-183040591.0,-96897.14240338803
980,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:sourceRegion ?b'}),61964.0,823.0,168.0,0.0027112516945323093,3.294351998216658e-06,-50996204.0,-824.2347077480744
981,frozenset({'?a dbo:sourceRegion ?b'}),frozenset({'?a dbo:district ?b'}),823.0,61964.0,168.0,0.20413122721749696,3.2943519982166574e-06,-50996204.0,-77855.8
982,frozenset({'?a dbo:automobilePlatform.dbo:layout ?b'}),frozenset({'?a dbo:layout ?b'}),445.0,5076.0,215.0,0.48314606741573035,9.518244038922977e-05,-2258605.0,-9819.021739130436
983,frozenset({'?a dbo:layout ?b'}),frozenset({'?a dbo:automobilePlatform.dbo:layout ?b'}),5076.0,445.0,215.0,0.04235618597320725,9.518244038922977e-05,-2258605.0,-463.63793458136183
984,frozenset({'?a dbo:predecessor.dbo:layout ?b'}),frozenset({'?a dbo:layout ?b'}),1595.0,5076.0,932.0,0.5843260188087774,0.00011511544893789941,-8095288.0,-12209.087481146305
985,frozenset({'?a dbo:layout ?b'}),frozenset({'?a dbo:predecessor.dbo:layout ?b'}),5076.0,1595.0,932.0,0.18360914105594955,0.00011511544893789941,-8095288.0,-1952.4961389961388
986,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:presenter.dbo:nationality ?b'}),584947.0,867.0,158.0,0.00027010994158445124,3.115454920235885e-07,-507148891.0,-866.2339784093066
987,frozenset({'?a dbo:presenter.dbo:nationality ?b'}),frozenset({'?a dbo:country ?b'}),867.0,584947.0,158.0,0.18223760092272204,3.115454920235885e-07,-507148891.0,-715300.6798307475
988,frozenset({'?a dbo:citizenship.dbo:largestCity ?b'}),frozenset({'?a dbo:birthPlace ?b'}),2518.0,768759.0,142.0,0.056393963463065924,7.335714243744258e-08,-1935735020.0,-814702.2912457912
989,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:citizenship.dbo:largestCity ?b'}),768759.0,2518.0,142.0,0.00018471328465748043,7.335714243744258e-08,-1935735020.0,-2517.4650092308652
990,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:sourceMountain.dbo:district ?b'}),61964.0,321.0,190.0,0.0030662965592924926,9.552325729883154e-06,-19890254.0,-320.98423284877134
991,frozenset({'?a dbo:sourceMountain.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),321.0,61964.0,190.0,0.5919003115264797,9.552325729883153e-06,-19890254.0,-151832.99999999997
992,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:mouthRegion ?b'}),61964.0,657.0,117.0,0.0018881931444064296,2.873962168046316e-06,-40710231.0,-657.2409979465456
993,frozenset({'?a dbo:mouthRegion ?b'}),frozenset({'?a dbo:district ?b'}),657.0,61964.0,117.0,0.1780821917808219,2.8739621680463157e-06,-40710231.0,-75388.31666666667
994,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:state.dbo:part ?b'}),61964.0,17005.0,139.0,0.002243238009166613,1.3191637807507282e-07,-1053697681.0,-17042.22977759806
995,frozenset({'?a dbo:state.dbo:part ?b'}),frozenset({'?a dbo:district ?b'}),17005.0,61964.0,139.0,0.00817406645104381,1.319163780750728e-07,-1053697681.0,-62473.663879995256
996,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:region.dbo:capital ?b'}),61964.0,3842.0,114.0,0.0018397779355754955,4.788594314355793e-07,-238065574.0,-3848.07961196443
997,frozenset({'?a dbo:region.dbo:capital ?b'}),frozenset({'?a dbo:district ?b'}),3842.0,61964.0,114.0,0.029672045809474232,4.788594314355793e-07,-238065574.0,-63857.79130901288
998,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:region.dbo:part ?b'}),61964.0,5326.0,198.0,0.00319540378284165,5.9996315862592e-07,-330020066.0,-5342.0700709128
999,frozenset({'?a dbo:region.dbo:part ?b'}),frozenset({'?a dbo:district ?b'}),5326.0,61964.0,198.0,0.037176117161096506,5.9996315862592e-07,-330020066.0,-64355.48712948518
1000,frozenset({'?b dbo:part ?a'}),frozenset({'?a dbo:isPartOf.dbo:isPartOf ?b'}),12136.0,269540.0,233.0,0.019199077125906395,7.122904624881797e-08,-3271137207.0,-274815.1981853314
1001,frozenset({'?a dbo:isPartOf.dbo:isPartOf ?b'}),frozenset({'?b dbo:part ?a'}),269540.0,12136.0,233.0,0.0008644357052756548,7.122904624881797e-08,-3271137207.0,-12145.49900299658
1002,frozenset({'?b dbo:part ?a'}),frozenset({'?a dbo:isPartOf ?b'}),12136.0,545140.0,7037.0,0.5798450889914305,1.0636627086462752e-06,-6615812003.0,-1297471.446165915
1003,frozenset({'?a dbo:isPartOf ?b'}),frozenset({'?b dbo:part ?a'}),545140.0,12136.0,7037.0,0.012908610632131196,1.0636627086462752e-06,-6615812003.0,-12293.694515733978
1004,frozenset({'?a dbo:training ?b'}),frozenset({'?a dbo:training.dbo:city ?b'}),4262.0,1965.0,117.0,0.027451900516189582,1.3970432832666454e-05,-8374713.0,-2019.437394451146
1005,frozenset({'?a dbo:training.dbo:city ?b'}),frozenset({'?a dbo:training ?b'}),1965.0,4262.0,117.0,0.059541984732824425,1.3970432832666454e-05,-8374713.0,-4530.771103896104
1006,frozenset({'?b dbo:district ?a'}),frozenset({'?a dbo:isPartOf.dbo:neighboringMunicipality ?b'}),61964.0,2359.0,596.0,0.00961848815441224,4.077358268084884e-06,-146172480.0,-2380.900664841611
1007,frozenset({'?a dbo:isPartOf.dbo:neighboringMunicipality ?b'}),frozenset({'?b dbo:district ?a'}),2359.0,61964.0,596.0,0.2526494277236117,4.077358268084884e-06,-146172480.0,-82910.21951219512
1008,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:riverMouth.dbo:region ?b'}),61964.0,1677.0,140.0,0.0022593764121102574,1.3472727561778518e-06,-103913488.0,-1679.7952898550725
1009,frozenset({'?a dbo:riverMouth.dbo:region ?b'}),frozenset({'?a dbo:district ?b'}),1677.0,61964.0,140.0,0.08348240906380441,1.3472727561778518e-06,-103913488.0,-67606.9947950553
1010,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:ceremonialCounty ?b'}),61964.0,2080.0,280.0,0.004518752824220515,2.1724773193367858e-06,-128884840.0,-2088.437131184748
1011,frozenset({'?a dbo:location.dbo:ceremonialCounty ?b'}),frozenset({'?a dbo:district ?b'}),2080.0,61964.0,280.0,0.1346153846153846,2.172477319336786e-06,-128884840.0,-71601.68888888888
1012,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:highestState.dbo:district ?b'}),61964.0,197.0,187.0,0.0030178813504615582,1.5319194672393697e-05,-12206721.0,-196.59329523932854
1013,frozenset({'?a dbo:highestState.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),197.0,61964.0,187.0,0.949238578680203,1.5319194672393697e-05,-12206721.0,-1220671.099999999
1014,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:associationOfLocalGovernment.dbo:district ?b'}),61964.0,307.0,272.0,0.0043896456006713575,1.4298519871893673e-05,-19022676.0,-307.3491538611165
1015,frozenset({'?a dbo:associationOfLocalGovernment.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),307.0,61964.0,272.0,0.8859934853420195,1.4298519871893672e-05,-19022676.0,-543504.0285714284
1016,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:training.dbo:city ?b'}),768759.0,1965.0,188.0,0.0002445499825042699,1.2445291730497196e-07,-1510611247.0,-1964.4804136507883
1017,frozenset({'?a dbo:training.dbo:city ?b'}),frozenset({'?a dbo:birthPlace ?b'}),1965.0,768759.0,188.0,0.09567430025445292,1.2445291730497194e-07,-1510611247.0,-850089.7411367473
1018,frozenset({'?a dbo:related.dbo:channel ?b'}),frozenset({'?a dbo:channel ?b'}),1108.0,7967.0,334.0,0.30144404332129965,3.7836581313078906e-05,-8827102.0,-11403.52454780362
1019,frozenset({'?a dbo:channel ?b'}),frozenset({'?a dbo:related.dbo:channel ?b'}),7967.0,1108.0,334.0,0.041922932094891424,3.78365813130789e-05,-8827102.0,-1155.4394078344033
1020,frozenset({'?a dbo:channel ?b'}),frozenset({'?a dbo:channel.dbo:broadcastNetwork ?b'}),7967.0,811.0,150.0,0.018827664114472197,2.3215368821790624e-05,-6461087.0,-825.54304720481
1021,frozenset({'?a dbo:channel.dbo:broadcastNetwork ?b'}),frozenset({'?a dbo:channel ?b'}),811.0,7967.0,150.0,0.18495684340320592,2.3215368821790627e-05,-6461087.0,-9773.715582450832
1022,frozenset({'?a dbo:ethnicity ?b'}),frozenset({'?a dbo:stateOfOrigin.dbo:ethnicGroup ?b'}),3823.0,15020.0,135.0,0.035312581742087366,2.3510373996063492e-06,-57421325.0,-15568.773590021692
1023,frozenset({'?a dbo:stateOfOrigin.dbo:ethnicGroup ?b'}),frozenset({'?a dbo:ethnicity ?b'}),15020.0,3823.0,135.0,0.008988015978695073,2.3510373996063492e-06,-57421325.0,-3856.663755458515
1024,frozenset({'?a dbo:subsequentWork.dbo:format ?b'}),frozenset({'?a dbo:format ?b'}),33437.0,72618.0,22424.0,0.6706343272422766,9.235097733926528e-06,-2428105642.0,-220475.31362934716
1025,frozenset({'?a dbo:format ?b'}),frozenset({'?a dbo:subsequentWork.dbo:format ?b'}),72618.0,33437.0,22424.0,0.3087939629293013,9.235097733926526e-06,-2428105642.0,-48373.420090050604
1026,frozenset({'?a dbo:ethnicity ?b'}),frozenset({'?a dbo:nationality.dbo:ethnicGroup ?b'}),3823.0,62067.0,168.0,0.04394454616793094,7.080178866052965e-07,-237281973.0,-64918.82845417237
1027,frozenset({'?a dbo:nationality.dbo:ethnicGroup ?b'}),frozenset({'?a dbo:ethnicity ?b'}),62067.0,3823.0,168.0,0.002706752380492049,7.080178866052966e-07,-237281973.0,-3832.3732855134976
1028,frozenset({'?a dbo:subsidiary ?b'}),frozenset({'?a dbo:subsidiary.dbo:subsidiary ?b'}),3013.0,518.0,220.0,0.07301692665117823,0.00014095931785941743,-1560514.0,-557.7232366630863
1029,frozenset({'?a dbo:subsidiary.dbo:subsidiary ?b'}),frozenset({'?a dbo:subsidiary ?b'}),518.0,3013.0,220.0,0.4247104247104247,0.00014095931785941743,-1560514.0,-5235.624161073826
1030,frozenset({'?a dbo:owner ?b'}),frozenset({'?b dbo:subsidiary ?a'}),37222.0,3013.0,137.0,0.0036806189887700824,1.2215794851543585e-06,-112149749.0,-3023.126978562761
1031,frozenset({'?b dbo:subsidiary ?a'}),frozenset({'?a dbo:owner ?b'}),3013.0,37222.0,137.0,0.04546963159641553,1.2215794851543585e-06,-112149749.0,-38994.04485396384
1032,frozenset({'?a dbo:owningCompany ?b'}),frozenset({'?b dbo:subsidiary ?a'}),9464.0,3013.0,131.0,0.013841927303465765,4.594068139218641e-06,-28514901.0,-3054.2770813243333
1033,frozenset({'?b dbo:subsidiary ?a'}),frozenset({'?a dbo:owningCompany ?b'}),3013.0,9464.0,131.0,0.043478260869565216,4.594068139218641e-06,-28514901.0,-9893.136363636364
1034,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:riverMouth.dbo:district ?b'}),61964.0,16262.0,8434.0,0.13611129042669937,8.369898562704426e-06,-1007650134.0,-18823.02641509434
1035,frozenset({'?a dbo:riverMouth.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),16262.0,61964.0,8434.0,0.518632394539417,8.369898562704425e-06,-1007650134.0,-128722.82907511496
1036,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:metropolitanBorough ?b'}),61964.0,1324.0,572.0,0.009231166483764767,6.972180123689401e-06,-82039764.0,-1335.3266223612197
1037,frozenset({'?a dbo:location.dbo:metropolitanBorough ?b'}),frozenset({'?a dbo:district ?b'}),1324.0,61964.0,572.0,0.43202416918429004,6.972180123689401e-06,-82039764.0,-109094.43085106384
1038,frozenset({'?b dbo:district ?a'}),frozenset({'?a dbo:isPartOf ?b'}),61964.0,545140.0,296.0,0.00477696727131883,8.762826560734545e-09,-33779054664.0,-547755.6106246351
1039,frozenset({'?a dbo:isPartOf ?b'}),frozenset({'?b dbo:district ?a'}),545140.0,61964.0,296.0,0.0005429797850093554,8.762826560734547e-09,-33779054664.0,-61996.66293471159
1040,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:principalArea ?b'}),61964.0,701.0,231.0,0.003727971079981925,5.318075720373645e-06,-43436533.0,-702.619344596893
1041,frozenset({'?a dbo:location.dbo:principalArea ?b'}),frozenset({'?a dbo:district ?b'}),701.0,61964.0,231.0,0.32952924393723254,5.318075720373645e-06,-43436533.0,-92417.15531914895
1042,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:rival.dbo:district ?b'}),61964.0,380.0,185.0,0.002985604544574269,7.85685406466913e-06,-23546135.0,-380.1349325822691
1043,frozenset({'?a dbo:rival.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),380.0,61964.0,185.0,0.4868421052631579,7.85685406466913e-06,-23546135.0,-120748.41025641028
1044,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:city.dbo:isPartOf ?b'}),61964.0,98773.0,1115.0,0.017994319282163836,1.8217852330256077e-07,-6120369057.0,-100581.90287432825
1045,frozenset({'?a dbo:city.dbo:isPartOf ?b'}),frozenset({'?a dbo:district ?b'}),98773.0,61964.0,1115.0,0.011288510017919877,1.821785233025608e-07,-6120369057.0,-62670.4560711872
1046,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location ?b'}),61964.0,247601.0,6001.0,0.09684655606481182,3.9113959985949907e-07,-15342342363.0,-274150.53517502634
1047,frozenset({'?a dbo:location ?b'}),frozenset({'?a dbo:district ?b'}),247601.0,61964.0,6001.0,0.024236574165694,3.9113959985949907e-07,-15342342363.0,-63502.07269453642
1048,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:city ?b'}),61964.0,84639.0,144.0,0.0023239300238848365,2.7456964565801066e-08,-5244570852.0,-84835.1509543837
1049,frozenset({'?a dbo:city ?b'}),frozenset({'?a dbo:district ?b'}),84639.0,61964.0,144.0,0.0017013433523552972,2.7456964565801066e-08,-5244570852.0,-62068.6
1050,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:leftTributary.dbo:district ?b'}),61964.0,1618.0,1477.0,0.02383642114776322,1.4732027903438331e-05,-100256275.0,-1656.4846661266056
1051,frozenset({'?a dbo:leftTributary.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),1618.0,61964.0,1477.0,0.9128553770086527,1.4732027903438331e-05,-100256275.0,-711036.4113475182
1052,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:sourcePlace.dbo:isPartOf ?b'}),61964.0,1180.0,131.0,0.0021141307856174553,1.7916362589978435e-06,-73117389.0,-1181.4978409587113
1053,frozenset({'?a dbo:sourcePlace.dbo:isPartOf ?b'}),frozenset({'?a dbo:district ?b'}),1180.0,61964.0,131.0,0.11101694915254237,1.7916362589978435e-06,-73117389.0,-69700.99142040037
1054,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:district.dbo:isPartOf ?b'}),61964.0,72546.0,316.0,0.005099735330191724,7.029657500333201e-08,-4495240028.0,-72916.85667012718
1055,frozenset({'?a dbo:district.dbo:isPartOf ?b'}),frozenset({'?a dbo:district ?b'}),72546.0,61964.0,316.0,0.004355856973506465,7.029657500333201e-08,-4495240028.0,-62234.08276339471
1056,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:sourcePlace.dbo:district ?b'}),61964.0,321.0,190.0,0.0030662965592924926,9.552325729883154e-06,-19890254.0,-320.98423284877134
1057,frozenset({'?a dbo:sourcePlace.dbo:district ?b'}),frozenset({'?a dbo:district ?b'}),321.0,61964.0,190.0,0.5919003115264797,9.552325729883153e-06,-19890254.0,-151832.99999999997
1058,frozenset({'?a dbo:owner.dbo:industry ?b'}),frozenset({'?a dbo:type ?b'}),12495.0,314319.0,166.0,0.01328531412565026,4.226697757898905e-08,-3927415739.0,-318550.03731040633
1059,frozenset({'?a dbo:type ?b'}),frozenset({'?a dbo:owner.dbo:industry ?b'}),314319.0,12495.0,166.0,0.0005281258848494682,4.2266977578989047e-08,-3927415739.0,-12500.601891435066
1060,frozenset({'?a dbo:owner.dbo:industry ?b'}),frozenset({'?a dbo:industry ?b'}),12495.0,34166.0,335.0,0.026810724289715888,7.847194371514338e-07,-426903835.0,-35106.22327302631
