Assuming 9 as type relation
Loading files... 
  Starting yago2s.tsv
  Finished yago2s.tsv, still running: 0
Loaded 4122426 facts in 40.77 s using 33699 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?h  <isLocatedIn>  ?b  ?a  <worksAt>  ?h   => ?a  <isCitizenOf>  ?b	0.021578935	0.125216465	0.243334196	940	7507	3863	-1
?a  <isLeaderOf>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.008126535	0.031660853	0.272937548	354	11181	1297	-1
?a  <influences>  ?h  ?h  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.014072221	0.15491534	0.544888889	613	3957	1125	-1
?a  <diedIn>  ?h  ?b  <hasCapital>  ?h   => ?a  <isCitizenOf>  ?b	0.028351048	0.031351543	0.189649877	1235	39392	6512	-1
?b  <hasCapital>  ?h  ?a  <livesIn>  ?h   => ?a  <isCitizenOf>  ?b	0.012671885	0.063609127	0.232518955	552	8678	2374	-1
?b  <hasCapital>  ?h  ?a  <wasBornIn>  ?h   => ?a  <isCitizenOf>  ?b	0.047427745	0.020465374	0.193899578	2066	100951	10655	-1
?a  <hasChild>  ?h  ?h  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.00410918	0.289644013	0.899497487	179	618	199	-1
?b  <dealsWith>  ?h  ?a  <livesIn>  ?h   => ?a  <isCitizenOf>  ?b	0.003328666	0.000620496	0.001457755	145	233684	99468	-1
?a  <directed>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.002548151	0.02214243	0.755102041	111	5013	147	-1
?a  <diedIn>  ?h  ?b  <wasBornIn>  ?h   => ?a  <isMarriedTo>  ?b	0.005934843	0.000007577	0.000119647	141	18608440	1178471	-2
?h  <isCitizenOf>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <isCitizenOf>  ?b	0.006427768	0.228013029	0.856269113	280	1228	327	-1
?g  <hasAcademicAdvisor>  ?a  ?g  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.00865453	0.312863071	0.610032362	377	1205	618	-1
?g  <hasAcademicAdvisor>  ?a  ?g  <livesIn>  ?b   => ?a  <isCitizenOf>  ?b	0.00323684	0.169064748	0.376	141	834	375	-1
?h  <isLocatedIn>  ?b  ?a  <livesIn>  ?h   => ?a  <isCitizenOf>  ?b	0.068019559	0.055265416	0.232738984	2963	53614	12731	-1
?a  <created>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.015449599	0.030068805	0.383039271	673	22382	1757	-1
?g  <influences>  ?a  ?g  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.016321939	0.192318096	0.547765794	711	3697	1298	-1
?a  <isAffiliatedTo>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.043134914	0.028860184	0.161149228	1879	65107	11660	-1
?g  <hasChild>  ?a  ?g  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.004912651	0.283443709	0.918454936	214	755	233	-1
?g  <created>  ?a  ?g  <created>  ?b   => ?a  <isMarriedTo>  ?b	0.005471841	0.000024948	0.023503887	130	5210737	5531	-2
?a  <hasAcademicAdvisor>  ?h  ?h  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.002974692	0.090319592	0.221339387	195	2159	881	-1
?a  <graduatedFrom>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.096485388	0.074035582	0.271898046	4203	56770	15458	-1
?a  <diedIn>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.081081702	0.029811442	0.251405794	3532	118478	14049	-1
?h  <hasWonPrize>  ?b  ?a  <influences>  ?h   => ?a  <hasWonPrize>  ?b	0.005812091	0.059671104	0.172009029	381	6385	2215	-1
?g  <hasAcademicAdvisor>  ?a  ?g  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.002532302	0.118402282	0.238848921	166	1402	695	-1
?g  <isCitizenOf>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <isCitizenOf>  ?b	0.006427768	0.228013029	0.856269113	280	1228	327	-1
?a  <hasChild>  ?h  ?h  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.001647522	0.096170971	0.42519685	108	1123	254	-1
?g  <hasWonPrize>  ?b  ?g  <influences>  ?a   => ?a  <hasWonPrize>  ?b	0.006284991	0.053147575	0.185752931	412	7752	2218	-1
?a  <hasWonPrize>  ?h  ?b  <hasWonPrize>  ?h   => ?a  <isMarriedTo>  ?b	0.011280411	0.000007093	0.000187733	268	37781100	1427559	-2
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <isLeaderOf>  ?b	0.124620061	0.000007312	0.000290122	1230	168227597	4239600	-1
?g  <hasChild>  ?a  ?g  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00180007	0.059716599	0.363076923	118	1976	325	-1
?h  <hasCapital>  ?b  ?a  <isPoliticianOf>  ?h   => ?a  <diedIn>  ?b	0.00370938	0.072608696	0.250374813	167	2300	667	-1
?h  <hasWonPrize>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <hasWonPrize>  ?b	0.004805272	0.080997686	0.368421053	315	3889	855	-1
?a  <actedIn>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.005027433	0.014007931	0.718032787	219	15634	305	-1
?g  <hasWonPrize>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <hasWonPrize>  ?b	0.004805272	0.080997686	0.368421053	315	3889	855	-1
?a  <hasChild>  ?h  ?h  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.008662624	0.133928571	0.428100988	390	2912	911	-1
?h  <diedIn>  ?b  ?a  <hasChild>  ?h   => ?a  <diedIn>  ?b	0.004486795	0.091444092	0.279005525	202	2209	724	-1
?h  <diedIn>  ?b  ?a  <influences>  ?h   => ?a  <diedIn>  ?b	0.003664956	0.041280961	0.127807901	165	3997	1291	-1
?h  <isLocatedIn>  ?b  ?a  <worksAt>  ?h   => ?a  <diedIn>  ?b	0.005197574	0.031170907	0.198641766	234	7507	1178	-1
?a  <influences>  ?h  ?h  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.002954177	0.015386395	0.052882704	133	8644	2515	-1
?h  <diedIn>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <diedIn>  ?b	0.010128607	0.136160048	0.418732782	456	3349	1089	-1
?a  <isMarriedTo>  ?h  ?h  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.003131872	0.020241171	0.133522727	141	6966	1056	-1
?h  <hasCapital>  ?b  ?a  <livesIn>  ?h   => ?a  <diedIn>  ?b	0.003576109	0.017067741	0.202770781	161	9433	794	-1
?a  <graduatedFrom>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <diedIn>  ?b	0.010706115	0.0084904	0.06561394	482	56770	7346	-1
?b  <isLocatedIn>  ?h  ?a  <isPoliticianOf>  ?h   => ?a  <diedIn>  ?b	0.019924035	0.000125632	0.000403771	897	7139885	2221558	-1
?g  <hasCapital>  ?b  ?a  <isCitizenOf>  ?g   => ?a  <diedIn>  ?b	0.027431643	0.029373989	0.237408689	1235	42044	5202	-1
?g  <diedIn>  ?b  ?g  <influences>  ?a   => ?a  <diedIn>  ?b	0.004509007	0.032511211	0.149484536	203	6244	1358	-1
?g  <diedIn>  ?b  ?g  <hasChild>  ?a   => ?a  <diedIn>  ?b	0.004775549	0.077088562	0.296961326	215	2789	724	-1
?g  <influences>  ?a  ?g  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.002554364	0.013075611	0.074050225	115	8795	1553	-1
?h  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?h   => ?a  <isCitizenOf>  ?b	0.271963454	0.028753598	0.280110654	11847	412018	42294	-1
?g  <diedIn>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <diedIn>  ?b	0.010128607	0.136200717	0.418732782	456	3348	1089	-1
?a  <created>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <diedIn>  ?b	0.003753804	0.00755071	0.091301999	169	22382	1851	-1
?g  <isMarriedTo>  ?a  ?g  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.003131872	0.020238266	0.133396405	141	6967	1057	-1
?a  <created>  ?b  ?a  <directed>  ?b   => ?a  <actedIn>  ?b	0.003756468	0.048967679	0.064191583	453	9251	7057	-2
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <worksAt>  ?b	0.108498254	0.00000277	0.000016706	466	168227597	27893979	-1
?h  <directed>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <actedIn>  ?b	0.003905732	0.053280543	0.061746198	471	8840	7628	-2
?h  <actedIn>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <actedIn>  ?b	0.009527995	0.024165562	0.024165562	1149	47547	47547	-2
?h  <created>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <actedIn>  ?b	0.001716532	0.009382224	0.045236014	207	22063	4576	-2
?a  <isAffiliatedTo>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <diedIn>  ?b	0.013837987	0.009568864	0.084912089	623	65107	7337	-1
?g  <directed>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <actedIn>  ?b	0.003905732	0.053280543	0.061746198	471	8840	7628	-2
?a  <wasBornIn>  ?h  ?b  <wasBornIn>  ?h   => ?a  <isMarriedTo>  ?b	0.013006145	0.00000637	0.000117357	309	48508522	2633001	-2
?g  <created>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <actedIn>  ?b	0.001716532	0.009383074	0.045245902	207	22061	4575	-2
?h  <isLocatedIn>  ?b  ?a  <worksAt>  ?h   => ?a  <wasBornIn>  ?b	0.000705638	0.015185827	0.044740973	114	7507	2548	-1
?a  <influences>  ?h  ?h  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.000724207	0.0135354	0.033248082	117	8644	3519	-1
?g  <actedIn>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <actedIn>  ?b	0.009527995	0.024149817	0.024149817	1149	47578	47578	-2
?a  <isLeaderOf>  ?h  ?b  <isLocatedIn>  ?h   => ?a  <wasBornIn>  ?b	0.000971799	0.000128615	0.000256549	157	1220697	611970	-1
?a  <hasChild>  ?h  ?h  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.002389264	0.132554945	0.348061317	386	2912	1109	-1
?a  <graduatedFrom>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <wasBornIn>  ?b	0.00981084	0.027919676	0.068478355	1585	56770	23146	-1
?b  <isLocatedIn>  ?h  ?a  <isPoliticianOf>  ?h   => ?a  <wasBornIn>  ?b	0.003850058	0.000087116	0.000316004	622	7139885	1968330	-1
?h  <hasCapital>  ?b  ?a  <livesIn>  ?h   => ?a  <wasBornIn>  ?b	0.002185001	0.037421817	0.105593778	353	9433	3343	-1
?a  <isMarriedTo>  ?h  ?h  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.0018817	0.04364054	0.117601547	304	6966	2585	-1
?h  <diedIn>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <wasBornIn>  ?b	0.000860383	0.041504927	0.132760267	139	3349	1047	-1
?g  <hasChild>  ?a  ?g  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.003101092	0.144422024	0.363570392	501	3469	1378	-1
?g  <diedIn>  ?b  ?g  <hasChild>  ?a   => ?a  <wasBornIn>  ?b	0.003039194	0.176048763	0.446769791	491	2789	1099	-1
?g  <diedIn>  ?b  ?g  <influences>  ?a   => ?a  <wasBornIn>  ?b	0.000903711	0.023382447	0.058563979	146	6244	2493	-1
?g  <influences>  ?a  ?g  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.000841813	0.015463331	0.03783032	136	8795	3595	-1
?h  <hasCapital>  ?b  ?a  <isCitizenOf>  ?h   => ?a  <wasBornIn>  ?b	0.012788135	0.049138997	0.133075684	2066	42044	15525	-1
?g  <isMarriedTo>  ?a  ?g  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.0018817	0.043634276	0.117601547	304	6967	2585	-1
?g  <diedIn>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <wasBornIn>  ?b	0.000860383	0.041517324	0.132887189	139	3348	1046	-1
?b  <isLocatedIn>  ?h  ?a  <wasBornIn>  ?h   => ?a  <actedIn>  ?b	0.001301911	0.000005631	0.001499594	157	27883025	104695	-2
?b  <isLocatedIn>  ?h  ?h  <participatedIn>  ?a   => ?a  <happenedIn>  ?b	0.092059839	0.000007857	0.00000921	1040	132373947	112921788	-1
?a  <directed>  ?b  ?a  <wroteMusicFor>  ?b   => ?a  <created>  ?b	0.000685556	0.643884892	0.806306306	179	278	222	-2
?a  <created>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <wasBornIn>  ?b	0.001046077	0.00755071	0.03875258	169	22382	4361	-1
?a  <created>  ?h  ?b  <isMarriedTo>  ?h   => ?a  <created>  ?b	0.000386822	0.34006734	0.454954955	101	297	222	-2
?a  <actedIn>  ?b  ?a  <directed>  ?b   => ?a  <created>  ?b	0.001734954	0.435158501	0.661313869	453	1041	685	-2
?h  <isLocatedIn>  ?b  ?a  <playsFor>  ?h   => ?a  <wasBornIn>  ?b	0.001751715	0.02676376	0.059604044	283	10574	4748	-1
?h  <created>  ?b  ?a  <influences>  ?h   => ?a  <created>  ?b	0.000834923	0.002577929	0.002577929	218	84564	84564	-2
?h  <created>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <created>  ?b	0.002650305	0.031364728	0.031364728	692	22063	22063	-2
?h  <directed>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <created>  ?b	0.000409802	0.012104072	0.0182376	107	8840	5867	-2
?h  <actedIn>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <created>  ?b	0.000800453	0.004395651	0.00704534	209	47547	29665	-2
?a  <isLocatedIn>  ?h  ?h  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.015366194	0.000001745	0.000001745	231	132373947	132373947	-2
?a  <isAffiliatedTo>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <wasBornIn>  ?b	0.007508232	0.018630869	0.043299779	1213	65107	28014	-1
?a  <diedIn>  ?h  ?b  <isLocatedIn>  ?h   => ?a  <created>  ?b	0.001106847	0.000024939	0.000266811	289	11588480	1083162	-2
?a  <isAffiliatedTo>  ?h  ?b  <isAffiliatedTo>  ?h   => ?a  <hasChild>  ?b	0.022423919	0.000001887	0.000153326	336	178017488	2191409	-2
?a  <created>  ?g  ?g  <isMarriedTo>  ?b   => ?a  <created>  ?b	0.000386822	0.34006734	0.454954955	101	297	222	-2
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <graduatedFrom>  ?b	0.05848554	0.000009136	0.000020285	1537	168227597	75769866	-1
?b  <isLocatedIn>  ?h  ?a  <wasBornIn>  ?h   => ?a  <playsFor>  ?b	0.000817152	0.00001015	0.000076926	283	27883025	3678849	-1
?a  <isCitizenOf>  ?h  ?b  <isCitizenOf>  ?h   => ?a  <hasAcademicAdvisor>  ?b	0.168911917	0.000001474	0.000052975	489	331740329	9230831	-1
?b  <isLocatedIn>  ?h  ?a  <wasBornIn>  ?h   => ?a  <created>  ?b	0.000788964	0.000007388	0.000085282	206	27883025	2415510	-2
?h  <isLocatedIn>  ?a  ?b  <isLocatedIn>  ?h   => ?a  <owns>  ?b	0.014359464	0.000250473	0.01029581	331	1321499	32149	-2
?g  <created>  ?b  ?g  <influences>  ?a   => ?a  <created>  ?b	0.000857902	0.001226107	0.001226107	224	182692	182692	-2
?g  <directed>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <created>  ?b	0.000409802	0.012104072	0.0182376	107	8840	5867	-2
?g  <created>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <created>  ?b	0.002650305	0.031367572	0.031367572	692	22061	22061	-2
?g  <actedIn>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <created>  ?b	0.000800453	0.004392787	0.007039881	209	47578	29688	-2
?a  <isLeaderOf>  ?h  ?b  <isLocatedIn>  ?h   => ?a  <isAffiliatedTo>  ?b	0.000378703	0.000130253	0.000181139	159	1220697	877780	-1
?a  <isCitizenOf>  ?h  ?b  <isCitizenOf>  ?h   => ?a  <influences>  ?b	0.042550434	0.000002969	0.000053355	985	331740329	18461368	-2
?a  <hasChild>  ?h  ?h  <isAffiliatedTo>  ?b   => ?a  <isAffiliatedTo>  ?b	0.000652608	0.362913907	0.661835749	274	755	414	-1
?g  <created>  ?b  ?a  <created>  ?g   => ?a  <created>  ?b	0.000528529	0.025930101	0.025930101	138	5322	5322	-2
?a  <created>  ?h  ?h  <hasWebsite>  ?b   => ?a  <hasWebsite>  ?b	0.000454993	0.01803537	0.01803537	103	5711	5711	-2
?h  <isAffiliatedTo>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <isAffiliatedTo>  ?b	0.001252816	0.204669261	0.685788787	526	2570	767	-1
?g  <hasChild>  ?a  ?g  <isAffiliatedTo>  ?b   => ?a  <isAffiliatedTo>  ?b	0.00069548	0.217585693	0.683840749	292	1342	427	-1
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <diedIn>  ?b	0.011305835	0.000003026	0.000037587	509	168227597	13541873	-1
?a  <isCitizenOf>  ?h  ?b  <isCitizenOf>  ?h   => ?a  <hasChild>  ?b	0.015016017	0.000000678	0.000049124	225	331740329	4580286	-2
?g  <isAffiliatedTo>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <isAffiliatedTo>  ?b	0.001252816	0.204669261	0.685788787	526	2570	767	-1
?a  <isAffiliatedTo>  ?h  ?b  <isAffiliatedTo>  ?h   => ?a  <isMarriedTo>  ?b	0.022224093	0.000002966	0.000084851	528	178017488	6222663	-2
?h  <hasGender>  ?b  ?a  <isMarriedTo>  ?h   => ?a  <hasGender>  ?b	0.000723498	0.032301741	0.033757833	668	20680	19788	-1
?h  <hasGender>  ?b  ?a  <holdsPoliticalPosition>  ?h   => ?a  <hasGender>  ?b	0.002497585	0.803204458	0.820056899	2306	2871	2812	-1
?a  <hasAcademicAdvisor>  ?h  ?h  <hasGender>  ?b   => ?a  <hasGender>  ?b	0.002838755	0.928444917	0.939089932	2621	2823	2791	-1
?h  <hasGender>  ?b  ?a  <influences>  ?h   => ?a  <hasGender>  ?b	0.007317295	0.81515444	0.818016709	6756	8288	8259	-1
?a  <hasChild>  ?h  ?h  <hasGender>  ?b   => ?a  <hasGender>  ?b	0.007133171	0.607228471	0.632964921	6586	10846	10405	-1
?g  <hasGender>  ?b  ?g  <holdsPoliticalPosition>  ?a   => ?a  <hasGender>  ?b	0.000392075	0.345419847	0.760504202	362	1048	476	-1
?g  <hasAcademicAdvisor>  ?a  ?g  <hasGender>  ?b   => ?a  <hasGender>  ?b	0.001965792	0.91160221	0.918987342	1815	1991	1975	-1
?g  <hasGender>  ?b  ?g  <influences>  ?a   => ?a  <hasGender>  ?b	0.008474026	0.846570006	0.854055234	7824	9242	9161	-1
?a  <diedIn>  ?h  ?b  <isLocatedIn>  ?h   => ?a  <isAffiliatedTo>  ?b	0.001524339	0.000055227	0.000460854	640	11588480	1388727	-1
?h  <hasWebsite>  ?b  ?a  <isLocatedIn>  ?h   => ?a  <hasWebsite>  ?b	0.003255631	0.001363192	0.001363192	737	540643	540643	-2
?g  <hasChild>  ?a  ?g  <hasGender>  ?b   => ?a  <hasGender>  ?b	0.009293918	0.606131242	0.629013341	8581	14157	13642	-1
?g  <created>  ?a  ?g  <created>  ?b   => ?a  <created>  ?b	0.000455761	0.000022837	0.000022837	119	5210737	5210737	-2
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <actedIn>  ?b	0.003466233	0.000002485	0.000039657	418	168227597	10540466	-2
?g  <hasWebsite>  ?b  ?g  <isLocatedIn>  ?a   => ?a  <hasWebsite>  ?b	0.002858064	0.003041414	0.003041414	647	212730	212730	-2
?a  <created>  ?h  ?h  <hasGender>  ?b   => ?a  <hasGender>  ?b	0.001032176	0.689081706	0.74745098	953	1383	1275	-1
?a  <participatedIn>  ?h  ?b  <participatedIn>  ?h   => ?a  <isLocatedIn>  ?b	0.000096564	0.004034684	0.007025761	114	28255	16226	-1
?a  <hasCapital>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000415055	0.138967669	0.282909931	490	3526	1732	-1
?a  <dealsWith>  ?h  ?h  <isLocatedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000123669	0.293762575	0.30480167	146	497	479	-1
?h  <isLocatedIn>  ?b  ?a  <owns>  ?h   => ?a  <isLocatedIn>  ?b	0.001041026	0.104117248	0.199577785	1229	11804	6158	-1
?h  <happenedIn>  ?b  ?a  <participatedIn>  ?h   => ?a  <isLocatedIn>  ?b	0.000172798	0.013477801	0.025373134	204	15136	8040	-1
?g  <hasGender>  ?b  ?g  <isMarriedTo>  ?a   => ?a  <hasGender>  ?b	0.000723498	0.032300179	0.033756127	668	20681	19789	-1
?g  <hasGender>  ?b  ?g  <isAffiliatedTo>  ?a   => ?a  <hasGender>  ?b	0.000114807	0.005876809	0.803030303	106	18037	132	-1
?b  <hasCapital>  ?h  ?a  <isLocatedIn>  ?h   => ?a  <isLocatedIn>  ?b	0.005820937	0.093359417	0.093359417	6872	73608	73608	-1
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <livesIn>  ?b	0.185853724	0.00003305	0.00003305	5560	168227597	168227597	-1
?b  <hasCapital>  ?h  ?h  <isLocatedIn>  ?a   => ?a  <isLocatedIn>  ?b	0.00008894	0.029778786	0.040603248	105	3526	2586	-1
?g  <livesIn>  ?a  ?g  <livesIn>  ?b   => ?a  <isLocatedIn>  ?b	0.001879607	0.124105145	0.14527956	2219	17880	15274	-1
?g  <isPoliticianOf>  ?b  ?g  <livesIn>  ?a   => ?a  <isLocatedIn>  ?b	0.000155857	0.744939271	0.807017544	184	247	228	-1
?g  <isCitizenOf>  ?b  ?g  <livesIn>  ?a   => ?a  <isLocatedIn>  ?b	0.001074908	0.487140115	0.542076036	1269	2605	2341	-1
?g  <graduatedFrom>  ?a  ?g  <wasBornIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000468419	0.068593401	0.071088829	553	8062	7779	-1
?g  <created>  ?a  ?g  <hasGender>  ?b   => ?a  <hasGender>  ?b	0.001167561	0.006717683	0.69954575	1078	160472	1541	-1
?g  <isLeaderOf>  ?a  ?g  <wasBornIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000106728	0.047208692	0.056756757	126	2669	2220	-1
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <wasBornIn>  ?b	0.01010176	0.000009701	0.000027008	1632	168227597	60426567	-1
?g  <diedIn>  ?a  ?g  <isCitizenOf>  ?b   => ?a  <isLocatedIn>  ?b	0.000785217	0.475628527	0.488151659	927	1949	1899	-1
?g  <diedIn>  ?a  ?g  <isPoliticianOf>  ?b   => ?a  <isLocatedIn>  ?b	0.000370161	0.696969697	0.698083067	437	627	626	-1
?g  <created>  ?a  ?g  <wasBornIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000171104	0.003986501	0.035026877	202	50671	5767	-1
?g  <diedIn>  ?a  ?g  <livesIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000211763	0.180635838	0.183688464	250	1384	1361	-1
?g  <isLocatedIn>  ?b  ?g  <owns>  ?a   => ?a  <isLocatedIn>  ?b	0.001793208	0.11460589	0.178861102	2117	18472	11836	-1
?b  <isLocatedIn>  ?g  ?g  <owns>  ?a   => ?a  <isLocatedIn>  ?b	0.00027868	0.000116185	0.000726188	329	2831701	453051	-1
?g  <created>  ?a  ?g  <diedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.00024141	0.01914422	0.1147343	285	14887	2484	-1
?g  <diedIn>  ?b  ?g  <graduatedFrom>  ?a   => ?a  <isLocatedIn>  ?b	0.00016094	0.071028037	0.074862096	190	2675	2538	-1
?g  <diedIn>  ?b  ?g  <worksAt>  ?a   => ?a  <isLocatedIn>  ?b	0.000099952	0.220560748	0.260485651	118	535	453	-1
?b  <isLocatedIn>  ?h  ?a  <livesIn>  ?h   => ?a  <created>  ?b	0.000547679	0.00000085	0.000010236	143	168227597	13969999	-2
?g  <diedIn>  ?b  ?g  <isAffiliatedTo>  ?a   => ?a  <isLocatedIn>  ?b	0.000111811	0.026742301	0.061538462	132	4936	2145	-1
?g  <isAffiliatedTo>  ?a  ?g  <wasBornIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000308327	0.003715309	0.027959137	364	97973	13019	-1
?g  <isPoliticianOf>  ?b  ?g  <wasBornIn>  ?a   => ?a  <isLocatedIn>  ?b	0.000380326	0.535160906	0.535160906	449	839	839	-1
?g  <isLeaderOf>  ?a  ?g  <livesIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000836887	0.305315204	0.344011142	988	3236	2872	-1
?g  <isCitizenOf>  ?b  ?g  <wasBornIn>  ?a   => ?a  <isLocatedIn>  ?b	0.002298897	0.548615322	0.564241164	2714	4947	4810	-1
?g  <livesIn>  ?b  ?g  <wasBornIn>  ?a   => ?a  <isLocatedIn>  ?b	0.000728464	0.092582625	0.09420528	860	9289	9129	-1
?g  <isCitizenOf>  ?b  ?g  <isLeaderOf>  ?a   => ?a  <isLocatedIn>  ?b	0.00047689	0.631165919	0.750666667	563	892	750	-1
?g  <isLeaderOf>  ?a  ?g  <isLeaderOf>  ?b   => ?a  <isLocatedIn>  ?b	0.000428608	0.010638745	0.012421445	506	47562	40736	-1
?g  <happenedIn>  ?a  ?b  <participatedIn>  ?g   => ?a  <isLocatedIn>  ?b	0.00057176	0.044595666	0.05859375	675	15136	11520	-1
?g  <happenedIn>  ?a  ?g  <happenedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.001340882	0.103878207	0.135635335	1583	15239	11671	-1
?g  <graduatedFrom>  ?a  ?g  <isPoliticianOf>  ?b   => ?a  <isLocatedIn>  ?b	0.000119434	0.361538462	0.369109948	141	390	382	-1
?g  <hasCapital>  ?a  ?g  <isLocatedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000386255	0.498905908	0.523536165	456	914	871	-1
?g  <hasCapital>  ?a  ?b  <isLocatedIn>  ?g   => ?a  <isLocatedIn>  ?b	0.000087246	0.000263084	0.000264373	103	391510	389601	-1
?g  <isLeaderOf>  ?b  ?g  <wasBornIn>  ?a   => ?a  <isLocatedIn>  ?b	0.000116046	0.051330086	0.051913604	137	2669	2639	-1
?g  <livesIn>  ?b  ?g  <worksAt>  ?a   => ?a  <isLocatedIn>  ?b	0.00029308	0.377729258	0.441326531	346	916	784	-1
?b  <dealsWith>  ?h  ?a  <isLocatedIn>  ?h   => ?a  <isLocatedIn>  ?b	0.000980885	0.000138595	0.000138595	1158	8355300	8355300	-1
?g  <graduatedFrom>  ?a  ?g  <isLeaderOf>  ?b   => ?a  <isLocatedIn>  ?b	0.000145693	0.072208228	0.075604396	172	2382	2275	-1
?g  <dealsWith>  ?a  ?g  <isLocatedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.000122822	0.384615385	0.391891892	145	377	370	-1
