id	album	artist	date	rating	DBpedia_URL	label
784.0	Clancy's Tavern	Toby Keith	24-Oct-11	79.0	http://dbpedia.org/resource/Clancy's_Tavern	good
786.0	Coming Back To You	Melinda Doolittle	3-Feb-09	79.0	http://dbpedia.org/resource/Coming_Back_to_You	good
787.0	Conatus	Zola Jesus	4-Oct-11	79.0	http://dbpedia.org/resource/Conatus_(album)	good
789.0	Crossing Muddy Waters	John Hiatt	26-Sep-00	79.0	http://dbpedia.org/resource/Crossing_Muddy_Waters	good
790.0	D-D-Don't Don't Stop the Beat	Junior Senior	5-Aug-03	79.0	http://dbpedia.org/resource/D-D-Don't_Don't_Stop_the_Beat	good
792.0	Desperate Youth, Blood Thirsty Babes	TV on the Radio	9-Mar-04	79.0	http://dbpedia.org/resource/Desperate_Youth,_Blood_Thirsty_Babes	good
794.0	Downtown Church	Patty Griffin	26-Jan-10	79.0	http://dbpedia.org/resource/Downtown_Church	good
797.0	Exploding Head	A Place to Bury Strangers	6-Oct-09	79.0	http://dbpedia.org/resource/Exploding_Head	good
799.0	Felt 3: A Tribute To Rosie Perez	Felt	17-Nov-09	79.0	http://dbpedia.org/resource/Felt_3:_A_Tribute_to_Rosie_Perez	good
800.0	Father, Son, Holy Ghost	Girls	13-Sep-11	79.0	http://dbpedia.org/resource/Father,_Son,_Holy_Ghost_(album)	good
804.0	Flavors Of Entanglement	Alanis Morissette	10-Jun-08	63.0	http://dbpedia.org/resource/Flavors_of_Entanglement	bad
808.0	Georgia Clay	Josh Kelley	22-Mar-11	63.0	http://dbpedia.org/resource/Georgia_Clay	bad
810.0	Hands All Over	Maroon 5	21-Sep-10	63.0	http://dbpedia.org/resource/Hands_All_Over_(album)	bad
811.0	Haywire	Josh Turner	9-Feb-10	63.0	http://dbpedia.org/resource/Haywire_(Josh_Turner_album)	bad
815.0	I'm with You	Red Hot Chili Peppers	30-Aug-11	63.0	http://dbpedia.org/resource/I'm_with_You_(album)	bad
816.0	I Am Gemini	Cursive	21-Feb-12	63.0	http://dbpedia.org/resource/I_Am_Gemini	bad
817.0	Identified	Vanessa Hudgens	1-Jul-08	63.0	http://dbpedia.org/resource/Identified	bad
823.0	Love Is a Four Letter Word	Jason Mraz	17-Apr-12	63.0	http://dbpedia.org/resource/Love_Is_a_Four_Letter_Word_(album)	bad
838.0	Rehearsing My Choir	The Fiery Furnaces	25-Oct-05	63.0	http://dbpedia.org/resource/Rehearsing_My_Choir	bad
839.0	Sam Sparro	Sam Sparro	24-Jun-08	63.0	http://dbpedia.org/resource/Sam_Sparro_(album)	bad
847.0	The Curse Of Blondie	Blondie	6-Apr-04	63.0	http://dbpedia.org/resource/The_Curse_of_Blondie	bad
850.0	The Glass Passenger	Jack's Mannequin	30-Sep-08	63.0	http://dbpedia.org/resource/The_Glass_Passenger	bad
851.0	The Industrialist	Fear Factory	5-Jun-12	63.0	http://dbpedia.org/resource/The_Industrialist	bad
854.0	The Time Of Our Lives [EP]	Miley Cyrus	28-Aug-09	63.0	http://dbpedia.org/resource/The_Time_of_Our_Lives_(EP)	bad
856.0	There's A Fire	Longwave	28-Jun-05	63.0	http://dbpedia.org/resource/There's_a_Fire	bad
857.0	Time To Die	The Dodos	15-Sep-09	63.0	http://dbpedia.org/resource/Time_to_Die	bad
876.0	Complete Me	Frankmusik	3-Aug-09	62.0	http://dbpedia.org/resource/Complete_Me	bad
884.0	Ersatz G.B.	The Fall	22-Nov-11	62.0	http://dbpedia.org/resource/Ersatz_GB	bad
886.0	Feel That Fire	Dierks Bentley	3-Feb-09	62.0	http://dbpedia.org/resource/Feel_That_Fire	bad
887.0	Foundling	David Gray	17-Aug-10	62.0	http://dbpedia.org/resource/Foundling_(album)	bad
888.0	Fragments of Freedom	Morcheeba	1-Aug-00	62.0	http://dbpedia.org/resource/Fragments_of_Freedom	bad
894.0	Happiness Ltd.	Hot Hot Heat	11-Sep-07	62.0	http://dbpedia.org/resource/Happiness_Ltd.	bad
902.0	Killer Sounds	Hard-Fi	22-Aug-11	62.0	http://dbpedia.org/resource/Killer_Sounds	bad
904.0	Kisses on the Bottom	Paul McCartney	7-Feb-12	62.0	http://dbpedia.org/resource/Kisses_on_the_Bottom	bad
906.0	Live at the Aragon	Mastodon	15-Mar-11	62.0	http://dbpedia.org/resource/Live_at_the_Aragon	bad
907.0	Live From Rome	Sole	1-Mar-05	62.0	http://dbpedia.org/resource/Live_from_Rome	bad
908.0	MGMT	MGMT	17-Sep-13	62.0	http://dbpedia.org/resource/MGMT_(album)	bad
911.0	Mr. Impossible	Black Dice	10-Apr-12	62.0	http://dbpedia.org/resource/Mr._Impossible_(album)	bad
913.0	Oh Land	Oh Land	15-Mar-11	62.0	http://dbpedia.org/resource/Oh_Land_(album)	bad
914.0	Oohs & Aahs	Say Hi	3-Mar-09	62.0	http://dbpedia.org/resource/Oohs_&_Aahs	bad
918.0	Pieces In A Modern Style	William Orbit	22-Feb-00	62.0	http://dbpedia.org/resource/Pieces_in_a_Modern_Style	bad
920.0	R.O.O.T.S	Flo Rida	31-Mar-09	62.0	http://dbpedia.org/resource/R.O.O.T.S.	bad
921.0	Radio Retaliation	Thievery Corporation	23-Sep-08	62.0	http://dbpedia.org/resource/Radio_Retaliation	bad
924.0	Rock N Roll Jesus	Kid Rock	9-Oct-07	62.0	http://dbpedia.org/resource/Rock_n_Roll_Jesus	bad
925.0	Sexor	Tiga	6-Feb-06	62.0	http://dbpedia.org/resource/Sexor	bad
930.0	Suit	Nelly	14-Sep-04	62.0	http://dbpedia.org/resource/Suit_(album)	bad
931.0	Sweet And Wild	Jewel	8-Jun-10	62.0	http://dbpedia.org/resource/Sweet_and_Wild	bad
934.0	The Drug in Me Is You	Falling in Reverse	26-Jul-11	62.0	http://dbpedia.org/resource/The_Drug_in_Me_Is_You	bad
936.0	The Isness	The Future Sound of London	13-Aug-02	62.0	http://dbpedia.org/resource/The_Isness	bad
946.0	Underwater Sunshine (Or What We Did on Our Summer Vacation)	Counting Crows	10-Apr-12	62.0	http://dbpedia.org/resource/Underwater_Sunshine_(Or_What_We_Did_On_Our_Summer_Vacation)	bad
947.0	Up To Now	Snow Patrol	10-Nov-09	62.0	http://dbpedia.org/resource/Up_to_Now	bad
950.0	Walking Cloud And Deep Red Sky, Flag Fluttered And The Sun Shined	Mono	5-Oct-04	62.0	http://dbpedia.org/resource/Walking_Cloud_and_Deep_Red_Sky,_Flag_Fluttered_and_the_Sun_Shined	bad
951.0	Way To Normal	Ben Folds	30-Sep-08	62.0	http://dbpedia.org/resource/Way_to_Normal	bad
952.0	Xenophanes	Omar Rodriguez-Lopez	10-Nov-09	62.0	http://dbpedia.org/resource/Xenophanes_(album)	bad
956.0	A Better Version Of Me	Rainer Maria	23-Jan-01	61.0	http://dbpedia.org/resource/A_Better_Version_of_Me	bad
958.0	Amputechture	The Mars Volta	12-Sep-06	61.0	http://dbpedia.org/resource/Amputechture	bad
962.0	Break the Spell	Daughtry	21-Nov-11	61.0	http://dbpedia.org/resource/Break_the_Spell	bad
963.0	Burn Your Town	The Chapman Family	7-Mar-11	61.0	http://dbpedia.org/resource/Burn_Your_Town	bad
968.0	Dirty Words	The Departure	13-Jun-05	61.0	http://dbpedia.org/resource/Dirty_Words	bad
969.0	Fasciinatiion	The Faint	5-Aug-08	61.0	http://dbpedia.org/resource/Fasciinatiion	bad
972.0	Fragile Future	Hawthorne Heights	5-Aug-08	61.0	http://dbpedia.org/resource/Fragile_Future	bad
973.0	Get The Picture	Smash Mouth	5-Aug-03	61.0	http://dbpedia.org/resource/Get_the_Picture%3F_(Smash_Mouth_album)	bad
978.0	Human Conditions	Richard Ashcroft	25-Feb-03	61.0	http://dbpedia.org/resource/Human_Conditions	bad
981.0	In The Maybe World	Lisa Germano	18-Jul-06	61.0	http://dbpedia.org/resource/In_the_Maybe_World	bad
982.0	Invincible Summer	k.d. lang	20-Jun-00	61.0	http://dbpedia.org/resource/Invincible_Summer	bad
988.0	Mechanical Wonder	Ocean Colour Scene	1-May-01	61.0	http://dbpedia.org/resource/Mechanical_Wonder	bad
991.0	Moonfire	Boy & Bear	16-Aug-11	61.0	http://dbpedia.org/resource/Moonfire_(album)	bad
995.0	Not Without A Fight	New Found Glory	10-Mar-09	61.0	http://dbpedia.org/resource/Not_Without_a_Fight	bad
996.0	On Your Sleeve	Jesse Malin	28-Oct-08	61.0	http://dbpedia.org/resource/On_Your_Sleeve	bad
1002.0	Return Of Dragon	Sisqo	19-Jun-01	61.0	http://dbpedia.org/resource/Return_of_Dragon	bad
1004.0	Rokstarr	Taio Cruz	1-Jun-10	61.0	http://dbpedia.org/resource/Rokstarr	bad
1005.0	Salival	Tool	12-Dec-00	61.0	http://dbpedia.org/resource/Salival	bad
1006.0	Secrets Are Sinister	Longwave	11-Nov-08	61.0	http://dbpedia.org/resource/Secrets_Are_Sinister	bad
1008.0	Solarized	Ian Brown	22-Feb-05	61.0	http://dbpedia.org/resource/Solarized	bad
1011.0	The Fabled City	The Nightwatchman	30-Sep-08	61.0	http://dbpedia.org/resource/The_Fabled_City	bad
1013.0	The Impossible Song & Other Songs	Roddy Woomble	21-Mar-11	61.0	http://dbpedia.org/resource/The_Impossible_Song_&_Other_Songs	bad
1021.0	Timez Are Weird These Days	Theophilus London	19-Jul-11	61.0	http://dbpedia.org/resource/Timez_Are_Weird_These_Days	bad
1022.0	Turning the Mind	Maps	20-Oct-09	61.0	http://dbpedia.org/resource/Turning_the_Mind	bad
1023.0	Under Rug Swept	Alanis Morissette	26-Feb-02	61.0	http://dbpedia.org/resource/Under_Rug_Swept	bad
1025.0	Walking On A Dream	Empire of the Sun	21-Apr-09	61.0	http://dbpedia.org/resource/Walking_on_a_Dream	bad
1026.0	War Stories	UNKLE	24-Jul-07	61.0	http://dbpedia.org/resource/War_Stories_(album)	bad
1028.0	We The Best Forever	DJ Khaled	19-Jul-11	61.0	http://dbpedia.org/resource/We_the_Best_Forever	bad
1029.0	What Doesn't Kill You, Eventually Kills You	Gay for Johnny Depp	15-Feb-11	61.0	http://dbpedia.org/resource/What_Doesn't_Kill_You,_Eventually_Kills_You	bad
1032.0	...Ya Know?	Joey Ramone	22-May-12	61.0	http://dbpedia.org/resource/Ya_Know%3F	bad
1037.0	Augustana	Augustana	26-Apr-11	60.0	http://dbpedia.org/resource/Augustana_(album)	bad
1039.0	Because We Hate You	The Young Fresh Fellows	27-Feb-01	60.0	http://dbpedia.org/resource/Because_We_Hate_You	bad
1045.0	Darkly, Darkly, Venus Aversa	Cradle of Filth	9-Nov-10	60.0	http://dbpedia.org/resource/Darkly,_Darkly,_Venus_Aversa	bad
1048.0	Drops Of Jupiter	Train	27-Mar-01	60.0	http://dbpedia.org/resource/Drops_of_Jupiter	bad
1053.0	Flashy	Electric Six	21-Oct-08	60.0	http://dbpedia.org/resource/Flashy	bad
1055.0	Gavin DeGraw	Gavin DeGraw	6-May-08	60.0	http://dbpedia.org/resource/Gavin_DeGraw_(album)	bad
1061.0	Her Space Holiday	Her Space Holiday	16-Aug-11	60.0	http://dbpedia.org/resource/Her_Space_Holiday_(album)	bad
1065.0	It's Me Again	Tweet	22-Mar-05	60.0	http://dbpedia.org/resource/It's_Me_Again	bad
1067.0	Life in a Beautiful Light	Amy MacDonald	19-Jun-12	60.0	http://dbpedia.org/resource/Life_in_a_Beautiful_Light	bad
1068.0	Love Hate And Then There's You	The Von Bondies	3-Feb-09	60.0	http://dbpedia.org/resource/Love,_Hate_and_Then_There's_You	bad
1070.0	Merry Christmas II You	Mariah Carey	2-Nov-10	60.0	http://dbpedia.org/resource/Merry_Christmas_II_You	bad
1080.0	Pink Friday: Roman Reloaded	Nicki Minaj	3-Apr-12	60.0	http://dbpedia.org/resource/Pink_Friday:_Roman_Reloaded	bad
1083.0	Release Therapy	Ludacris	26-Sep-06	60.0	http://dbpedia.org/resource/Release_Therapy	bad
1084.0	Sagarmatha	The Appleseed Cast	17-Feb-09	60.0	http://dbpedia.org/resource/Sagarmatha_(album)	bad
1085.0	Science & Faith	The Script	18-Jan-11	60.0	http://dbpedia.org/resource/Science_&_Faith	bad
1094.0	TP.3 Reloaded	R. Kelly	5-Jul-05	60.0	http://dbpedia.org/resource/TP.3_Reloaded	bad
1095.0	Tha Carter IV	Lil Wayne	29-Aug-11	60.0	http://dbpedia.org/resource/Tha_Carter_IV	bad
1097.0	The Complex	Blue Man Group	22-Apr-03	60.0	http://dbpedia.org/resource/The_Complex_(album)	bad
1101.0	The Senior	Ginuwine	8-Apr-03	60.0	http://dbpedia.org/resource/The_Senior	bad
1107.0	Under The Boards	Saves the Day	30-Oct-07	60.0	http://dbpedia.org/resource/Under_the_Boards	bad
1108.0	Vulnerable	Tricky	17-Jun-03	60.0	http://dbpedia.org/resource/Vulnerable_(Tricky_album)	bad
1110.0	Welcome To Goon Island	XX Teens	30-Sep-08	60.0	http://dbpedia.org/resource/Welcome_to_Goon_Island	bad
1111.0	Y Not	Ringo Starr	12-Jan-10	60.0	http://dbpedia.org/resource/Y_Not	bad
1116.0	All At Once	The Airborne Toxic Event	26-Apr-11	59.0	http://dbpedia.org/resource/All_at_Once_(album)	bad
1120.0	Big Dreams & High Hopes	Jack Ingram	25-Aug-09	59.0	http://dbpedia.org/resource/Big_Dreams_&_High_Hopes	bad
1122.0	Bright Black Heaven	Blaqk Audio	18-Sep-12	59.0	http://dbpedia.org/resource/Bright_Black_Heaven	bad
1125.0	Dead Media	Hefner	22-Jan-02	59.0	http://dbpedia.org/resource/Dead_Media	bad
1129.0	Endlessly	Duffy	7-Dec-10	59.0	http://dbpedia.org/resource/Endlessly_(album)	bad
1141.0	LP1	Joss Stone	26-Jul-11	59.0	http://dbpedia.org/resource/LP1_(Joss_Stone_album)	bad
1144.0	Leave This Town	Daughtry	14-Jul-09	59.0	http://dbpedia.org/resource/Leave_This_Town	bad
1147.0	Live from the Kitchen	Yo Gotti	10-Jan-12	59.0	http://dbpedia.org/resource/Live_from_the_Kitchen	bad
1148.0	Liverpool 8	Ringo Starr	15-Jan-08	59.0	http://dbpedia.org/resource/Liverpool_8	bad
1155.0	Never Cry Another Tear	Bad Lieutenant	10-Nov-09	59.0	http://dbpedia.org/resource/Never_Cry_Another_Tear	bad
1157.0	Nostradamus	Judas Priest	17-Jun-08	59.0	http://dbpedia.org/resource/Nostradamus_(album)	bad
1158.0	Out Of Ashes	Dead By Sunrise	13-Oct-09	59.0	http://dbpedia.org/resource/Out_of_Ashes	bad
1161.0	Powerballin'	Chingy	16-Nov-04	59.0	http://dbpedia.org/resource/Powerballin'	bad
1164.0	Ringo 2012	Ringo Starr	31-Jan-12	59.0	http://dbpedia.org/resource/Ringo_2012	bad
1165.0	Riot City Blues	Primal Scream	22-Aug-06	59.0	http://dbpedia.org/resource/Riot_City_Blues	bad
1171.0	Something for the Rest of Us	Goo Goo Dolls	31-Aug-10	59.0	http://dbpedia.org/resource/Something_for_the_Rest_of_Us	bad
1172.0	Stade 2	Mr. Oizo	29-Nov-11	59.0	http://dbpedia.org/resource/Stade_2	bad
1177.0	The Mirror Explodes	The Warlocks	19-May-09	59.0	http://dbpedia.org/resource/The_Mirror_Explodes	bad
1186.0	Ultra Payloaded	Satellite Party	29-May-07	59.0	http://dbpedia.org/resource/Ultra_Payloaded	bad
1188.0	Violence Begets Violence	Jedi Mind Tricks	31-Oct-11	59.0	http://dbpedia.org/resource/Violence_Begets_Violence	bad
1190.0	Writers Without Homes	Piano Magic	19-Nov-02	59.0	http://dbpedia.org/resource/Writers_Without_Homes	bad
1198.0	A Hyperactive Workout For The Flying Squad	Ocean Colour Scene	29-Mar-05	58.0	http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad	bad
1202.0	Autumn, Again	A Sunny Day in Glasgow	19-Oct-10	58.0	http://dbpedia.org/resource/Autumn,_Again	bad
1207.0	Blue Slide Park	Mac Miller	8-Nov-11	58.0	http://dbpedia.org/resource/Blue_Slide_Park	bad
1210.0	Bunkka	Paul Oakenfold	18-Jun-02	58.0	http://dbpedia.org/resource/Bunkka	bad
1211.0	Curtis	50 Cent	11-Sep-07	58.0	http://dbpedia.org/resource/Curtis_(50_Cent_album)	bad
1213.0	David Archuleta	David Archuleta	11-Nov-08	58.0	http://dbpedia.org/resource/David_Archuleta_(album)	bad
1214.0	Day I Forgot	Pete Yorn	15-Apr-03	58.0	http://dbpedia.org/resource/Day_I_Forgot	bad
1215.0	Do It in the AM	Frankmusik	26-Sep-11	58.0	http://dbpedia.org/resource/Do_It_in_the_AM	bad
1220.0	Fist Of God	MSTRKRFT	17-Mar-09	58.0	http://dbpedia.org/resource/Fist_of_God	bad
1223.0	Graffiti Soul	Simple Minds	6-Oct-09	58.0	http://dbpedia.org/resource/Graffiti_Soul	bad
1224.0	Grand Champ	DMX	16-Sep-03	58.0	http://dbpedia.org/resource/Grand_Champ	bad
1225.0	Happiness	Hurts	6-Sep-10	58.0	http://dbpedia.org/resource/Happiness_(Hurts_album)	bad
1226.0	Hold on 'Til the Night	Greyson Chance	2-Aug-11	58.0	http://dbpedia.org/resource/Hold_On_'til_the_Night	bad
1230.0	Legion Of Boom	The Crystal Method	13-Jan-04	58.0	http://dbpedia.org/resource/Legion_of_Boom	bad
1233.0	Mr. A-Z	Jason Mraz	26-Jul-05	58.0	http://dbpedia.org/resource/Mr._A%E2%80%93Z	bad
1234.0	Murdered Love	P.O.D.	10-Jul-12	58.0	http://dbpedia.org/resource/Murdered_Love	bad
1238.0	The Dutchess	Fergie	19-Sep-06	58.0	http://dbpedia.org/resource/The_Dutchess	bad
1247.0	Twelve Stops And Home	The Feeling	5-Jun-06	58.0	http://dbpedia.org/resource/Twelve_Stops_and_Home	bad
1251.0	Awake Is The New Sleep	Ben Lee	22-Feb-05	57.0	http://dbpedia.org/resource/Awake_Is_the_New_Sleep	bad
1253.0	Born In The U.K.	Badly Drawn Boy	17-Oct-06	57.0	http://dbpedia.org/resource/Born_in_the_U.K.	bad
1265.0	Goodbye Alice In Wonderland	Jewel	2-May-06	57.0	http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland	bad
1267.0	How to Compose Popular Songs That Will Sell	Bob Geldof	15-Mar-11	57.0	http://dbpedia.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell	bad
1278.0	Nobody's Daughter	Hole	27-Apr-10	57.0	http://dbpedia.org/resource/Nobody's_Daughter	bad
1282.0	Reggie	Redman	7-Dec-10	57.0	http://dbpedia.org/resource/Reggie_(album)	bad
1283.0	Schizophrenic	JC Chasez	24-Feb-04	57.0	http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album)	bad
1292.0	The Boy With No Name	Travis	8-May-07	57.0	http://dbpedia.org/resource/The_Boy_with_No_Name	bad
1296.0	The Spirit Indestructible	Nelly Furtado	18-Sep-12	57.0	http://dbpedia.org/resource/The_Spirit_Indestructible	bad
1297.0	Thought So...	Nightmares on Wax	2-Sep-08	57.0	http://dbpedia.org/resource/Thought_So	bad
1299.0	Trill O.G.	Bun B	3-Aug-10	57.0	http://dbpedia.org/resource/Trill_OG	bad
1306.0	Wonders of the Younger	Plain White T's	7-Dec-10	57.0	http://dbpedia.org/resource/Wonders_of_the_Younger	bad
1308.0	Artwork	The Used	1-Sep-09	56.0	http://dbpedia.org/resource/Artwork_(album)	bad
1312.0	Avenged Sevenfold	Avenged Sevenfold	30-Oct-07	56.0	http://dbpedia.org/resource/Avenged_Sevenfold_(album)	bad
1313.0	Bleed Like Me	Garbage	12-Apr-05	56.0	http://dbpedia.org/resource/Bleed_Like_Me	bad
1314.0	Commencement	Deadsy	14-May-02	56.0	http://dbpedia.org/resource/Commencement_(album)	bad
1315.0	Death to False Metal	Weezer	2-Nov-10	56.0	http://dbpedia.org/resource/Death_to_False_Metal	bad
1322.0	Imaad Wasif	Imaad Wasif	11-Apr-06	56.0	http://dbpedia.org/resource/Imaad_Wasif_(album)	bad
1323.0	Last 2 Walk	Three 6 Mafia	24-Jun-08	56.0	http://dbpedia.org/resource/Last_2_Walk	bad
1324.0	Lines, Vines and Trying Times	Jonas Brothers	16-Jun-09	56.0	http://dbpedia.org/resource/Lines,_Vines_and_Trying_Times	bad
1325.0	Mandy Moore	Mandy Moore	19-Jun-01	56.0	http://dbpedia.org/resource/Mandy_Moore_(album)	bad
1326.0	Mi Reflejo	Christina Aguilera	12-Sep-00	56.0	http://dbpedia.org/resource/Mi_Reflejo	bad
1330.0	O.N.I.F.C.	Wiz Khalifa	4-Dec-12	56.0	http://dbpedia.org/resource/O.N.I.F.C.	bad
1331.0	One Good Thing	Lou Rhodes	20-Apr-10	56.0	http://dbpedia.org/resource/One_Good_Thing	bad
1332.0	Reintegration Time	Shout Out Out Out Out	5-May-09	56.0	http://dbpedia.org/resource/Reintegration_Time	bad
1337.0	Slash	Slash	6-Apr-10	56.0	http://dbpedia.org/resource/Slash_(album)	bad
1342.0	Survival Of The Sickest	Saliva	17-Aug-04	56.0	http://dbpedia.org/resource/Survival_of_the_Sickest_(album)	bad
1343.0	The Colourful Life	Cajun Dance Party	28-Apr-08	56.0	http://dbpedia.org/resource/The_Colourful_Life	bad
1345.0	The Golden D	Graham Coxon	15-Aug-00	56.0	http://dbpedia.org/resource/The_Golden_D	bad
1346.0	The New Classic	Iggy Azalea	22-Apr-14	56.0	http://dbpedia.org/resource/The_New_Classic	bad
1350.0	Travistan	Travis Morrison	28-Sep-04	56.0	http://dbpedia.org/resource/Travistan	bad
1352.0	Until The End	Kittie	27-Jul-04	56.0	http://dbpedia.org/resource/Until_the_End_(album)	bad
1354.0	3 Doors Down	3 Doors Down	20-May-08	55.0	http://dbpedia.org/resource/3_Doors_Down_(album)	bad
1355.0	@Reverend_Makers	Reverend and the Makers	5-Mar-13	55.0	http://dbpedia.org/resource/@Reverend_Makers	bad
1356.0	A Dramatic Turn of Events	Dream Theater	9-Sep-11	55.0	http://dbpedia.org/resource/A_Dramatic_Turn_of_Events	bad
1357.0	Amarantine	Enya	22-Nov-05	55.0	http://dbpedia.org/resource/Amarantine_(album)	bad
1359.0	Based on a T.R.U. Story	2 Chainz	14-Aug-12	55.0	http://dbpedia.org/resource/Based_on_a_T.R.U._Story	bad
1366.0	Goon Affiliated	Plies	8-Jun-10	55.0	http://dbpedia.org/resource/Goon_Affiliated	bad
1367.0	Haunted Cities	Transplants	21-Jun-05	55.0	http://dbpedia.org/resource/Haunted_Cities	bad
1370.0	Hologram Jams	Jaguar Love	2-Mar-10	55.0	http://dbpedia.org/resource/Hologram_Jams	bad
1374.0	Morningwood	Morningwood	10-Jan-06	55.0	http://dbpedia.org/resource/Morningwood_(album)	bad
1376.0	Only 1 Flo, Pt. 1	Flo Rida	30-Nov-10	55.0	http://dbpedia.org/resource/Only_One_Flo_(Part_1)	bad
1385.0	At Your Inconvenience	Professor Green	8-Nov-11	54.0	http://dbpedia.org/resource/At_Your_Inconvenience	bad
1386.0	Michael	Michael Jackson	14-Dec-10	54.0	http://dbpedia.org/resource/Bad_(album)	bad
1387.0	Bitchin'	The Donnas	18-Sep-07	54.0	http://dbpedia.org/resource/Bitchin'	bad
1393.0	Funstyle	Liz Phair	3-Jul-10	54.0	http://dbpedia.org/resource/Funstyle	bad
1394.0	Getting Away With It... Live	James	11-Jun-02	54.0	http://dbpedia.org/resource/Getting_Away_with_It..._Live	bad
1403.0	Music For Cougars	Sugar Ray	21-Jul-09	54.0	http://dbpedia.org/resource/Music_for_Cougars	bad
1404.0	No Boys Allowed	Keri Hilson	21-Dec-10	54.0	http://dbpedia.org/resource/No_Boys_Allowed	bad
1410.0	Something to Die For	The Sounds	29-Mar-11	54.0	http://dbpedia.org/resource/Something_to_Die_For	bad
1415.0	White Lilies Island	Natalie Imbruglia	5-Mar-02	54.0	http://dbpedia.org/resource/White_Lilies_Island	bad
1417.0	A Man's Thoughts	Ginuwine	23-Jun-09	53.0	http://dbpedia.org/resource/A_Man's_Thoughts	bad
1424.0	Every Man For Himself	Hoobastank	16-May-06	53.0	http://dbpedia.org/resource/Every_Man_for_Himself_(album)	bad
1426.0	Fly from Here	Yes	12-Jul-11	53.0	http://dbpedia.org/resource/Fly_from_Here	bad
1430.0	Make a Scene	Sophie Ellis-Bextor	6-Jun-11	53.0	http://dbpedia.org/resource/Make_a_Scene	bad
1433.0	Post-Mortem	Black Tide	23-Aug-11	53.0	http://dbpedia.org/resource/Post_Mortem_(album)	bad
1434.0	Q: Soul Bossa Nostra	Quincy Jones	9-Nov-10	53.0	http://dbpedia.org/resource/Q_Soul_Bossa_Nostra	bad
1436.0	Taking Chances	Celine Dion	13-Nov-07	53.0	http://dbpedia.org/resource/Taking_Chances	bad
1439.0	The Illusion Of Progress	Staind	19-Aug-08	53.0	http://dbpedia.org/resource/The_Illusion_of_Progress	bad
1440.0	The Papercut Chronicles II	Gym Class Heroes	15-Nov-11	53.0	http://dbpedia.org/resource/The_Papercut_Chronicles_II	bad
1447.0	Black Swan	Athlete	2-Mar-10	52.0	http://dbpedia.org/resource/Black_Swan_(album)	bad
1449.0	City Beach	Jill Cunniff	20-Feb-07	52.0	http://dbpedia.org/resource/City_Beach_(album)	bad
1452.0	Devil's Playground	Billy Idol	22-Mar-05	52.0	http://dbpedia.org/resource/Devil's_Playground_(album)	bad
1453.0	Disconnection Notice	Goldfinger	15-Feb-05	52.0	http://dbpedia.org/resource/Disconnection_Notice	bad
1456.0	J. Lo	Jennifer Lopez	23-Jan-01	52.0	http://dbpedia.org/resource/J.Lo_(album)	bad
1462.0	Pressure Chief	Cake	5-Oct-04	52.0	http://dbpedia.org/resource/Pressure_Chief	bad
1465.0	Size Matters	Helmet	5-Oct-04	52.0	http://dbpedia.org/resource/Size_Matters	bad
1468.0	Sounds from Nowheresville	The Ting Tings	13-Mar-12	52.0	http://dbpedia.org/resource/Sounds_from_Nowheresville	bad
1470.0	Tales Don't Tell Themselves	Funeral For A Friend	15-May-07	52.0	http://dbpedia.org/resource/Tales_Don't_Tell_Themselves	bad
1474.0	Welcoming Home The Astronauts	Flickerstick	6-Nov-01	52.0	http://dbpedia.org/resource/Welcoming_Home_the_Astronauts	bad
1476.0	Brett Anderson	Brett Anderson	26-Mar-07	51.0	http://dbpedia.org/resource/Brett_Anderson_(album)	bad
1483.0	Kellie Pickler	Kellie Pickler	30-Sep-08	51.0	http://dbpedia.org/resource/Kellie_Pickler_(album)	bad
1486.0	Rotten Apple	Lloyd Banks	10-Oct-06	51.0	http://dbpedia.org/resource/Rotten_Apple_(album)	bad
1489.0	Simple Plan	Simple Plan	12-Feb-08	51.0	http://dbpedia.org/resource/Simple_Plan_(album)	bad
1494.0	Todd Smith	LL Cool J	11-Apr-06	51.0	http://dbpedia.org/resource/Todd_Smith_(album)	bad
1495.0	Twisted Angel	LeAnn Rimes	1-Oct-02	51.0	http://dbpedia.org/resource/Twisted_Angel	bad
1501.0	Fiction Family	Fiction Family	20-Jan-09	50.0	http://dbpedia.org/resource/Fiction_Family_(album)	bad
1505.0	My Damnation	Chelsea Grin	19-Jul-11	50.0	http://dbpedia.org/resource/My_Damnation	bad
1508.0	The Bridge: Concept of a Culture	Grandmaster Flash	3-Mar-09	50.0	http://dbpedia.org/resource/The_Bridge_(Concept_of_a_Culture)	bad
1513.0	WZRD	WZRD	28-Feb-12	50.0	http://dbpedia.org/resource/WZRD_(album)	bad
1519.0	Gemstones	Adam Green	22-Feb-05	49.0	http://dbpedia.org/resource/Gemstones_(album)	bad
1524.0	Take A Look In The Mirror	Korn	21-Nov-03	49.0	http://dbpedia.org/resource/Take_a_Look_in_the_Mirror	bad
1526.0	Can't Be Tamed	Miley Cyrus	22-Jun-10	48.0	http://dbpedia.org/resource/Can't_Be_Tamed	bad
